,Charge Code,Description,Default CPT/HCPCS Code,2023 Primary Price
6399,99487,COMPLEX CHRONIC CARE MGMT SVC 1ST 60 MIN CAL MO,99487,584.0
6400,64494,"INJ DX/THER AGNT PARAVERT FACET JOINT,IMG GUIDE,LU",64494,584.0
6401,11306,SHAV SKIN LES 0.6-1.0 CM REMAINDER BODY,11306,581.0
6402,69220,"DEBRIDE MASTOID CAVITY,SIMPLE",69220,580.0
6403,93890,"TRANSCRAN DOPPL INTRACRAN, VASOREACT",93890,580.0
6404,41899,DENTAL SURGERY PROCEDURE,41899,580.0
6405,64653,"CHEMODENERV ECCRINE GLANDS, NON-AXILLARY",64653,580.0
6406,91037,GERD TST W/ NASAL IMPEDENCE ELECTROD,91037,578.0
6407,29515,APPLY LOWER LEG SPLINT,29515,576.0
6408,64405,INJECTION AA&/STRD GREATER OCCIPITAL NERVE,64405,576.0
6409,31505,"LARYNGOSCOPY,INDIRECT,DX",31505,576.0
6410,51101,ASPIRATION BLADDER TROCAR/INTRACATHETER,51101,576.0
6411,82731,ASSAY OF FETAL FIBRONECTIN,82731,574.0
6412,19284,PERQ BREAST LOC DEVICE PLACEMT EA LESION STRTCTC,19284,574.0
6413,99334,DOM/R-HOME E/M EST PT SELF-LMTD/MINOR 15 MINUTES,99334,573.0
6414,91034,GERD TST W/ NASAL PH ELECTROD,91034,573.0
6415,23350,INJ PROC SHOULDER ARTHROGRAPHY/CT/MRI,23350,573.0
6416,FQG99241,OFFICE CONSULTATION NEW PATIENT 15 MIN,99241,573.0
6417,FQG99241E,OFFICE CONSULTATION ESTAB PATIENT 15 MIN,99241,573.0
6418,36440,"BLOOD TRANSFUSION PUSH,<2 Y/O",36440,572.0
6419,68040,EXPRESS CONJUNC FOLLICLES,68040,572.0
6420,96570,"PHOTODYNAMIC TX, 1ST 30 MIN",96570,572.0
6421,77321,TELETHER ISO-PORT PLAN,77321,571.0
6422,90845,PSYCHOANALYSIS,90845,571.0
6423,76814,"US,PREG UTER,NUCHAL MEAS, 1ST TRI,ADDL GEST",76814,570.0
6424,FQG97802,"Pr Fqg Med Nutr Ther, 1st, Indiv, Ea 15 Min",97802,570.0
6425,85097,"BONE MARROW,SMEAR INTERPRETATION",85097,569.0
6426,19282,PERQ DEVICE PLACEMT BREAST LOC EA LES W GUIDNCE,19282,569.0
6427,29126,"APPLY FOREARM SPLINT,DYNAMIC",29126,569.0
6428,95806,"SLEEP STUDY, UNATTENDED, SIMUL RECORD HR/O2 SAT/RE",95806,569.0
6429,92572,STAGGERED SPONDAIC WORD TEST,92572,569.0
6430,75822,VENOGRAM EXTREM BILAT,75822,568.0
6431,96110,"DEVELOPMENTAL TEST, LIM",96110,567.0
6432,91040,ESOPH BALLOON DISTENSION TST,91040,567.0
6433,96167,Pr Hlth Bhv Ivnt Fam W/pt F2f 1st 30 Min,96167,567.0
6434,29799,CAST/STRAP PROCEDURE UNLISTED,29799,567.0
6435,G0106,COLON CA SCREEN;BARIUM ENEMA,G0106,567.0
6436,72128,"CT SCAN,THORACIC SPINE,W/O CONTRAST",72128,565.0
6437,72131,"CT SCAN,LUMBAR SPINE,W/O CONTRAST",72131,565.0
6438,73200,"CT SCAN,UPPER EXTREMITY,W/O CONTRAST",73200,565.0
6439,73700,"CT SCAN,LOWER EXTREMITY,W/O CONTRAST",73700,565.0
6440,64462,Pr Pvb Thoracic 2nd+ Inj Site,64462,565.0
6441,95983,Pr Alys Brn Npgt Prgrmg 15 Min,95983,565.0
6442,11104,Pr Punch Bx Skin Single Lesion,11104,564.0
6443,G0120,COLON CA SCRN; BARIUM ENEMA,G0120,564.0
6444,91120,"RECTAL SENSATION TEST, BALLOON",91120,563.0
6445,76805,"US, OB >/= 14 WKS, SNGL FETUS",76805,563.0
6446,17340,CRYOTHERAPY ACNE,17340,563.0
6447,36218,"PLACE CATH ADDN SUBSELEC ART,NECK",36218,562.0
6448,93567,INJECT SUPRAVALVULAR AORTOGRAPHY DURING HEART CATH,93567,562.0
6449,76801,"US, OB < 14 WKS, SINGLE FETUS",76801,562.0
6450,78315,"BONE IMAGING, 3 PHASE",78315,562.0
6451,76810,"US, OB >/= 14 WKS, ADDL FETUS",76810,561.0
6452,20701,Pr Removal Deep Drug Delivery Device,20701,561.0
6453,78453,MYOCARDIAL PERFUSION PLANAR 1 STUDY REST/STRESS,78453,560.0
6454,99283,"EMERGENCY DEPT VISIT,LEVEL III",99283,558.0
6455,Z4304,Pr Md/rn Report Comp,Z4304,558.0
6456,60300,ASPIRATION AND/OR INJECTION THYROID CYST,60300,555.0
6457,74280,Pr Radiologic Exam Colon Double Contrast Study W/s,74280,555.0
6458,90875,"PSYCHOPHYSIOL THERAPY,20-30 MIN",90875,552.0
6459,92265,EYE MUSCLE EVALUATION,92265,552.0
6460,92287,INTERNAL EYE PHOTO W FLUORESCEIN,92287,552.0
6461,31720,"CATHETER ASPIRATN,NASOTRACH",31720,552.0
6462,69100,BIOPSY OF EXTERNAL EAR,69100,551.0
6463,10006,Pr Fna Bx W/us Gdn Ea Addl,10006,551.0
6464,45300,"PROCTOSIGMOIDOSCOPY,RIGID,DIAGNOS",45300,550.0
6465,78278,ACUTE GI BLOOD LOSS IMAGING,78278,550.0
6466,92240,INDOCYANINE GREEN ANGIOGRAPHY,92240,549.0
6467,78456,"IMAG,ACUTE VENOUS THRMBSIS,PEP",78456,548.0
6468,11901,"INJECTION INTO SKIN LESIONS, 8 OR MORE",11901,548.0
6469,56442,"HYMENOTOMY, SIMPLE INCISION",56442,546.0
6470,31632,"BRONCHOSCOPY/LUNG BX, ADD'L",31632,546.0
6471,57800,DILATION OF CERVICAL CANAL,57800,545.0
6472,29105,APPLY LONG ARM SPLINT,29105,544.0
6473,95922,"TEST AUTO NERV SYS,VASOMOTOR INNERV",95922,544.0
6474,94004,"VENT MANAGEMENT, NURSING HOME,PER DAY",94004,544.0
6475,36248,"PLACE CATH ADDN SUBSEL ART,ABD/PEL",36248,543.0
6476,91030,ACID PERFUSION OF ESOPHAGUS,91030,543.0
6477,76380,"CT SCAN,LIMITED/LOCALIZED F/U STUDY",76380,543.0
6478,78265,GASTRIC EMPTYNG IMAG STD W/SM BWL TRANSIT,78265,542.0
6479,78472,"GATED HEART, PLANAR SINGLE",78472,542.0
6480,78481,"HEART FIRST PASS SINGLE,PLANAR",78481,542.0
6481,99384,"PREVENTIVE VISIT,NEW,12-17",99384,538.0
6482,G0118,GLAUCOMA SCRN HGH RISK DIREC,G0118,538.0
6483,49460,OBSTRUCTIVE MATERIAL REMOVAL FROM GI TUBE,49460,536.0
6484,69200,REMV EXT CANAL FOREIGN BODY,69200,534.0
6485,75810,VENOGRAM SPLENOPORTOGRAM,75810,533.0
6486,11310,"SHAV SKIN LES <0.5 CM FACE,FACIAL",11310,533.0
6487,98927,"OSTEOPATHIC MANIP,5-6 BODY REGN",98927,533.0
6488,99254,"INITIAL INPATIENT CONSULT,LEVL IV",99254,532.0
6489,21116,"INJECTION, JAW JOINT X-RAY",21116,532.0
6490,95886,NEEDLE EMG EA EXTREMTY W/PARASPINL AREA COMPLETE,95886,532.0
6491,98942,"CHIROPRAC MANIP,SPINAL,5 REGIONS",98942,531.0
6492,58321,"ARTIF INSEMINATION,INTRA-CERVICAL",58321,531.0
6493,90834,PR PSYTX W PT 45 MINUTES,90834,531.0
6494,96158,Pr Hlth Bhv Ivnt Indiv F2f 1st 30 Min,96158,531.0
6495,59050,FETAL MONITOR W/REPORT,59050,531.0
6496,93886,TRANSCRAN DOPPLER INTRACRAN ART,93886,530.0
6497,90836,PR PSYTX W PT W E/M 45 MIN,90836,530.0
6498,72255,MYELOGRAPHY THORAX SPINE,72255,529.0
6499,95938,SHORT-LATENCY SOMATOSENS EP STD UPR & LOW LIMBS,95938,529.0
6500,57170,FITTING OF DIAPHRAGM/CAP,57170,528.0
6501,31612,PERCUT TRACH PUNCT/ASPIRATN,31612,527.0
6502,92313,"CONTACT LENS FIT,CORNEOSCLERAL LENS",92313,526.0
6503,36005,"INJECTION PROC,EXTREMITY,VENOGRAPHY",36005,525.0
6504,11950,FILL CONTOUR DEFCT <1CC,11950,525.0
6505,D4240,CURETTAGE GING SOFT & ROOT PLANE,D4240,524.0
6506,99347,HOME VISIT EST PT SELF LIMITED/MINOR 15 MINUTES,99347,524.0
6507,97533,"SENSORY INTEGRATIVE DEV, EA 15 MIN",97533,524.0
6508,99324,DOMICIL/REST HOME NEW PT VISIT LOW SEVER 20 MIN,99324,522.0
6509,99341,HOME VISIT NEW PATIENT LOW SEVERITY 20 MINUTES,99341,522.0
6510,77331,SPECIAL RADIATION DOSIMETRY,77331,522.0
6511,78707,RENAL FLOW/FUNCT IMAGING,78707,520.0
6512,99082,UNUSUAL PHYSICIAN TRAVEL,99082,520.0
6513,29705,REMV/REVISN FULL ARM/LEG CAST,29705,520.0
6514,62370,ELEC ANLYS IMPLT ITHCL/EDRL PMP W/REPR&REF PHYS,62370,520.0
6515,95923,"TEST AUTO NERV SYS,SUDOMOTOR",95923,520.0
6516,20604,ARTHROCNT ASPIR&/INJ SMALL JT/BURSAW/US REC RPRT,20604,519.0
6517,T1017,TARGETED CASE MANAGEMENT,T1017,517.0
6518,78469,HEART INFARCT IMAGE SPECT,78469,516.0
6519,57160,FIT/INSERT INTRAVAG SUPPORT DEVICE,57160,515.0
6520,95921,"TEST AUTO NERV SYS,CARDIOVAGAL INNER",95921,515.0
6521,88365,TISSUE HYBRIDIZATION,88365,513.0
6522,93750,"INTERROGATE VENT ASSIST DEV, IN PERSON, W PHYSICIA",93750,513.0
6523,64450,INJECTION AA&/STRD OTHER PERIPHERAL NERVE/BRANCH,64450,513.0
6524,93295,"INTERROG EVAL, REMOTE, UP TO 90 DAYS,CARDVERT/DEFI",93295,512.0
6525,20610,DRAIN/INJECT LARGE JOINT/BURSA,20610,512.0
6526,93307,"ECHO HEART XTHORACIC,COMPLETE, W/O DOPPLER",93307,511.0
6527,74330,X-RAY BILE/PANCREAS ENDOSCOPY,74330,511.0
6528,15851,REM SUTURES W ANESTH OTHR SURGEON,15851,511.0
6529,96138,Pr Psycl/nrpsyc Tech 1st 30 Min,96138,510.0
6530,96139,Pr Psycl/nrpsyc Tst Tech Ea Addl 30 Min,96139,510.0
6531,72240,MYELOGRAPHY CERV SPINE,72240,510.0
6532,77014,CT GUIDANCE PLACEMENT RAD THERAPY FIELDS,77014,510.0
6533,92012,"EYE EXAM, EST PATIENT,INTERMED",92012,510.0
6534,92235,FLUORESCEIN ANGIOGRAPHY,92235,510.0
6535,92553,"AUDIOMETRY, AIR & BONE",92553,510.0
6536,G0506,Pr Comp Asses Care Plan Ccm Svc,G0506,510.0
6537,78808,"INJECT RADIOPHARM NON-IMAGING LOCALIZATION, IV",78808,509.0
6538,65210,"REMV F.B.,EYE,EMBED CONJUNC",65210,509.0
6539,93568,INJECT PULMONARY ANGIOGRAPHY DURING HEART CATH,93568,508.0
6540,99359,"PROLONGED SERV,NO CONTCT,EA ADD 30 MIN",99359,507.0
6541,78458,"VEN THROMBOSIS IMAGES, BILAT",78458,507.0
6542,15852,"DRESSING CHANGE,NOT FOR BURN",15852,507.0
6543,16000,INITIAL RX BURN(S) 1ST DEGREE,16000,506.0
6544,92556,"SPEECH AUDIOMETRY, COMPLETE",92556,506.0
6545,FQG99407,TOBACCO USE CESSATION INTENSIVE >10 MINUTES,99407,505.0
6546,D4211,GINGIVECTOMY PER TOOTH,D4211,505.0
6547,FQG90840,PSYCHOTHERAPY FOR CRISIS EACH ADDL 30 MINUTES,90840,505.0
6548,36596,MECH REMOV INTRALUM OBSTR CV DEV THRU LUMEN,36596,504.0
6549,49427,INJECT ABDOMINAL-VENOUS SHUNT,49427,503.0
6550,78227,HEPATOBIL SYST IMAG INC GB W/PHARMA INTERVENJ,78227,502.0
6551,15274,APP SKN SUB GRFT T/A/L AREA/>100SCM ADL 100SCM,15274,499.0
6552,G0179,MD RECERTIFICATION HHA PT,G0179,499.0
6553,51600,INJECTION FOR BLADDER X-RAY,51600,499.0
6554,88360,TUMOR IMMUNOHISTOCHEM/MANUAL,88360,498.0
6555,15003,Pr Wound Prep Addl 100 Sq Cm,15003,498.0
6556,97761,PR PROSTHETIC(S) TRAINING EXTREMITY(S) EA 15 MIN,97761,498.0
6557,95071,"BRONCHIAL ALLERGY TESTS,ALLERGENS",95071,497.0
6558,29720,REPAIR SPICA/BODY/JACKET CAST,29720,497.0
6559,95984,Pr Alys Brn Npgt Prgrmg Addl 15,95984,497.0
6560,92326,REPLACEMENT OF CONTACT LENS,92326,497.0
6561,FQGG0270,Pr Fqg Mnt Subs Tx For Change Dx,G0270,495.0
6562,93566,INJECT SELECT RIGHT VENT/ATRIAL ANGIO DURING HEART,93566,496.0
6563,96999,DERMATOLOGICAL PROCEDURE,96999,496.0
6564,29730,WINDOWING OF CAST,29730,496.0
6565,95803,"ACTIGRAPHY TESTING, 3-14 DAY",95803,496.0
6566,97602,"WOUND DEBRIDEMNT, NON-SELECTIVE, EA",97602,496.0
6567,90912,Pr Bfb Traing W/emg &/manometry 1st 15 Min Cntct,90912,495.0
6568,90913,Pr Bfb Traing W/emg&/manometry Ea Addl 15 Min Cntc,90913,495.0
6569,95980,ELEC ALYS NSTIM PLS GEN GASTRIC INTRAOP W/ PROG,95980,495.0
6570,36420,VENOUS CUTDOWN <1 Y/O,36420,492.0
6571,20553,"INJECT TRIGGER POINTS, > 3",20553,491.0
6572,51720,INSTILL ANTICANCER AGENT IN BLADDER,51720,491.0
6573,93565,INJECT SELECT LEFT VENT/ATRIAL ANGIO DURING HEART,93565,490.0
6574,93260,PRGRMG DEV EVAL IMPLANTABLE SUBQ LEAD DFB SYSTEM,93260,489.0
6575,93281,"PROGRAM EVAL (IN PERSON) IMPLANT DEVICE,PACEMAKER,",93281,489.0
6576,97530,THERAPEUTIC ACTIVITIES,97530,489.0
6577,36620,"INSERT CATH,ART,PERCUT,SHORTTERM",36620,487.0
6578,93226,"EXT ECG RECORD CONTIN 48 HR, SCAN ANALYSIS W REPOR",93226,487.0
6579,99243,PR OFFICE CONSULTATION NEW/EST PATIENT 40 MIN,99243,487.0
6580,99243E,OFFICE CONSULTATION ESTAB PATIENT 40 MIN,99243,487.0
6581,12001,RESUPERF WND BODY <2.5CM,12001,487.0
6582,92576,SYNTHETIC SENTENCE TEST,92576,487.0
6583,FQG97803,"Pr Fqg Med Nutr Ther, Subsq, Indiv, Ea 15 Min",97803,486.0
6584,88368,"INSITU HYBRIDIZATION, MANUAL",88368,485.0
6585,99443,PHYSICIAN TELEPHONE EVALUATION 21-30 MIN,99443,485.0
6586,72295,DISCOGRAPHY LUMBAR SPINE,72295,485.0
6587,76816,"US,PREGNANT UTERUS,F/U,TRANSABD APP",76816,485.0
6588,93282,"PROGRAM EVAL (IN PERSON) IMPLANT DEVICE,CARDVERT/D",93282,484.0
6589,FQGG0446,Pr Fqg Intens Behave Ther Cardio Dx,G0446,484.0
6590,76975,GI ENDOSCOPIC ULTRASOUND,76975,483.0
6591,19286,PERQ BREAST LOC DEVICE PLACEMT EACH LES US IMAGE,19286,483.0
6592,95867,"EMG,NEEDLE,CRANIAL NERVE SUPP MUS,UNILAT",95867,483.0
6593,92270,ELECTRO-OCULOGRAPHY,92270,483.0
6594,70486,"CT SCAN,MAXILLOFACIAL AREA,W/O CONTRAST",70486,482.0
6595,19000,PUNC/ASPIR BREAST CYST,19000,482.0
6596,10004,Pr Fna Bx W/o Img Gdn Ea Addl,10004,481.0
6597,74363,"PERCUT TRANSHEPAT DILAT,BILE DUCT STRICT",74363,480.0
6598,75801,LYMPHANGIO EXTREM UNILAT,75801,480.0
6599,62252,"REPROGRAMMING,PROGRAMMABLE CSF SHUNT",62252,480.0
6600,46600,DIAGNOSTIC ANOSCOPY,46600,479.0
6601,78291,LEVEEN/SHUNT PATENCY EXAM,78291,479.0
6602,99213,PR LEVEL 3 EST PATIENT 20-29 MIN,99213,478.0
6603,70450,"CT SCAN,HEAD/BRAIN,W/O CONTRAST MATL",70450,478.0
6604,76979,Pr Us Trgt Dyn Mbubb Ea Addl,76979,478.0
6605,D9972,External Bleaching Per Arch,D9972,477.0
6606,95800,"SLEEP STUDY, UNATTENDED, RECORD HEART RATE/O2 SAT/",95800,477.0
6607,G0245,INITIAL FOOT EXAM PT LOPS,G0245,477.0
6608,53660,"DIL URETHRA,FEMALE,INITIAL",53660,477.0
6609,70371,PR SPEECH EVAL COMP BY CINE/VIDEO,70371,476.0
6610,78306,"BONE IMAGING, WHOLE BODY",78306,476.0
6611,99202,PR LEVEL 2 NEW PATIENT 15-29 MIN,99202,475.0
6612,78803,Pr Rp Loclzj Tum Spect 1 Area Single Day Imaging,78803,475.0
6613,65220,"REMV F.B.,EYE,CORNEA,NO SLIT",65220,475.0
6614,20612,ASPIRAT/INJECTION GANGLION CYST(S),20612,474.0
6615,45520,"SCLEROSIS PERIRECTAL,PROLAPSE",45520,473.0
6616,M0243,PR ADM CASIRIVI AND IMDEVI INFUSION/SQ,M0243,450.0
6617,M0247,PR ADM SOTROVIMAB INFUSION,M0247,450.0
6618,96542,"CHEMOTHER INJECT,SUBARACH/INTRAVENT",96542,471.0
6619,99402,"PREVENT COUNSEL,INDIV,30 MIN",99402,471.0
6620,76802,"US, OB < 14 WKS, ADD'L FETUS",76802,471.0
6621,95801,"SLEEP STUDY, UNATTENDED, RECORD  HEART RATE/O2 SAT",95801,471.0
6622,59200,INSERT CERVICAL DILATOR,59200,471.0
6623,92617,PR FEES W/LARYNGEAL SENSE I&R,92617,469.0
6624,95060,EYE ALLERGY TESTS,95060,468.0
6625,D1120,PR PROPHYLAXIS CHILD 1-20,D1120,468.0
6626,D1551,PR RECEMENT SPACE MAINT - MAX,D1551,468.0
6627,D1552,PR RECEMENT SPACE MAINT - MAN,D1552,468.0
6628,D1553,PR RECEMENT UNILAT SPACE MAINT,D1553,468.0
6629,D1556,PR REM FIXED UNILAT SPACE MAINT,D1556,468.0
6630,D1557,PR REMOVE FIXED BILAT MAINT MAX,D1557,468.0
6631,D1558,PR REMOVE FIXED BILAT MAN,D1558,468.0
6632,58579,"HYSTEROSCOPY,UTERUS,UNL PROC",58579,467.0
6633,29125,"APPLY FOREARM SPLINT,STATIC",29125,467.0
6634,99462,"SUBSEQUENT HOSPITAL CARE, NORMAL NEWBORN",99462,466.0
6635,78802,RP LOCLZJ TUM PLNR WHOLE BODY SINGLE DAY IMAGING,78802,466.0
6636,76826,SONO FETAL HEART F/U,76826,465.0
6637,64650,CHEMODENERV ECCRINE GLANDS BOTH AXILLAE,64650,465.0
6638,92002,"EYE EXAM, NEW PATIENT,INTERMED",92002,465.0
6639,95972,PR ANALYZE NEUROSTIM COMPLEX,95972,463.0
6640,G0122,COLON CA SCRN; BARIUM ENEMA,G0122,463.0
6641,78598,QUANT DIFF PULM PRFUSION & VENTLAJ W/WO IMAGING,78598,462.0
6642,92520,LARYNGEAL FUNCTION STUDIES,92520,462.0
6643,78018,THYROID MET IMAGING BODY,78018,461.0
6644,78305,"BONE IMAGING, MULTIPLE AREAS",78305,461.0
6645,53661,"DIL URETHRA,FEMALE,SUBSEQUENT",53661,461.0
6646,D3351,APICAL CLOSURE THERAPEUTIC,D3351,459.0
6647,D3410,APICOECTOMY,D3410,459.0
6648,D5630,ADD / REPAIR / REPLACE BROKEN CLASP,D5630,459.0
6649,D7220,REMOVAL OF IMAPCTED TOOTH - SOFT TISSUE,D7220,459.0
6650,D7250,REMOVAL ROOT COVERED BY BONE,D7250,459.0
6651,D7285,"Pr Biopsy Of Oral Tissue - Hard (bone, Tooth)",D7285,459.0
6652,D7320,ALVEOLOPLASTY,D7320,459.0
6653,95971,ELEC ALYS IMPLT NPGT SMPL SP/PN NPGT PRGRMG,95971,459.0
6654,75805,LYMPHANGIO ABD/PELV UNILAT,75805,458.0
6655,D2950,CROWN BUILD UP,D2950,457.0
6656,D4341,PERIDONTAL SCALING / PLANING,D4341,457.0
6657,76700,"US, ABDOM,B-SCAN &/OR REAL TIME,COMPLETE",76700,457.0
6658,72265,MYELOGRAPHY LUMBAR SPINE,72265,456.0
6659,74485,DILATION URETERS/URETHRA RS&I,74485,454.0
6660,27369,Pr Njx Cntrst Kne Arthg/ct/mri,27369,454.0
6661,95824,EEG EVAL CEREBRAL DEATH,95824,454.0
6662,88334,"INTRAOPERATIVE CYTO PATH CONSULT, ADD SITES",88334,453.0
6663,43752,PLACEMENT NG/OG TUBE BY PHYSICIAN,43752,453.0
6664,94772,"BREATH RECORDING, INFANT",94772,453.0
6665,51797,VOIDING PRESS STUDY INTRA-ABDOMINAL VOID,51797,453.0
6666,77333,PR TX DEVICES INTERMED,77333,452.0
6667,58110,ENDOMET BIOPSY DONE W/COLPOSCOPY,58110,449.0
6668,88162,"CYTOPATH,OTHR SOURC,EXTENSIVE",88162,448.0
6669,99383,"PREVENTIVE VISIT,NEW,AGE5-11",99383,448.0
6670,99394,"PREVENTIVE VISIT,EST,12-17",99394,448.0
6671,11102,Pr Tangntl Bx Skin Single Les,11102,448.0
6672,20551,INJECT TENDON ORIGIN/INSERT,20551,448.0
6673,95976,Pr Alys Smpl Cn Npgt Prgrmg,95976,448.0
6674,97755,ASSISTIVE TECHNOLOGY ASSESS,97755,447.0
6675,G0459,Pr Telehealth Inpt Pharm Mgmt,G0459,447.0
6676,G0288,"RECON, CTA FOR SURG PLAN",G0288,446.0
6677,88305,"SURG PATH,LEVEL IV",88305,445.0
6678,36425,VENOUS CUTDOWN >1 Y/O,36425,445.0
6679,76377,3D RENDERING W/ IMAGE POSTPROCESS,76377,445.0
6680,95991,SPIN/BRAIN PUMP REFIL & MAIN,95991,445.0
6681,93976,"DUPLEX ABD/PEL VASC STUDY,LIMITD",93976,444.0
6682,92060,"SPECIAL EYE EVAL,SENSORIMOTOR",92060,444.0
6683,78468,HEART INFARCT IMAGE W EF,78468,443.0
6684,51605,"INJECT/PLACE CHAIN,BLADDER XRAY",51605,443.0
6685,93880,"DUPLEX SCAN EXTRACRANIAL,BILAT",93880,442.0
6686,75970,VASCULAR BIOPSY,75970,442.0
6687,92511,NASOPHARYNGOSCOPY,92511,442.0
6688,92579,VISUAL AUDIOMETRY (VRA),92579,442.0
6689,59051,FETAL MONITOR/INTERPRET ONLY,59051,441.0
6690,76819,"FETAL BIOPHYS PROF,W/O NST",76819,439.0
6691,78070,PARATHYROID NUCLEAR IMAGING,78070,439.0
6692,93615,ESOPHAGEAL RECORDING OF ATRIA,93615,438.0
6693,78801,RP LOCLZJ TUM PLNR 2+AREA 1+D IMG/1 AREA IMG>2+D,78801,438.0
6694,93280,"PROGRAM EVAL (IN PERSON) IMPLANT DEVICE,PACEMAKER,",93280,436.0
6695,20550,INJECT TENDON SHEATH/LIGAMENT,20550,436.0
6696,92273,Pr Full Field Erg W/i&r,92273,436.0
6697,93930,DUPLEX UP EXTREM ART BILAT,93930,435.0
6698,78264,GASTRIC EMPTYING STUDY,78264,435.0
6699,67820,"REVISE EYELASHES,FORCEPS",67820,435.0
6700,88187,"FLOWCYTOMETRY/READ, 2-8 MARKERS",88187,434.0
6701,93925,DUPLEX LO EXTREM ART BILAT,93925,434.0
6702,78104,"BONE MARROW IMAGING, BODY",78104,434.0
6703,11305,SHAV SKIN LES <0.5 CM REMAINDER BODY,11305,434.0
6704,51100,ASPIRATION BLADDER NEEDLE,51100,434.0
6705,43754,"GASTRIC INTUBATION/ASPIRATION, DIAGNOSTIC, 1 SPECI",43754,433.0
6706,99374,"HOME HEALTH CARE SUPERV,15-29 MIN",99374,433.0
6707,99377,"HOSPICE CARE SUPERVISION,15-29 MIN",99377,433.0
6708,20552,"INJECT TRIGGER POINT, 1 OR 2",20552,433.0
6709,95887,NEEDLE EMG NONEXTREMTY MSCLES W/NERVE CONDUCTION,95887,433.0
6710,G0406,Telhealth inpt consult 15min,G0406,433.0
6711,78457,"IMAG,ACUTE VENOUS THRMBSIS,UNILAT",78457,432.0
6712,94668,"CHEST WALL MANIPULATION,SUBSEQUENT",94668,432.0
6713,53665,"DIL URETHRA,GEN/SPINAL ANESTH",53665,431.0
6714,FQG96137,Pr Fqg Psycl/nrpsyc Tst Phy/qhp Ea Addl 30 Min,96137,429.0
6715,99425,PR PRIN CARE MGMT PHYS EA ADDL,99425,429.0
6716,17250,CHEM CAUTERY GRANULATN TISSUE,17250,429.0
6717,65205,"REMV F.B.,EYE,SUPERF CONJUNC",65205,429.0
6718,93352,ECHO CONTRAST AGENT DURING STRESS ECHO,93352,428.0
6719,49424,"CONTRAST INJ,ABSCESS/CYST VIA CATH TUBE",49424,428.0
6720,99379,"NURSING FAC CARE SUPERVN,15-29 MIN",99379,428.0
6721,74355,X-RAY GUIDE ENTEROCLYSIS TUBE,74355,428.0
6722,76776,"US,TRANSPLANTED KIDNEY, REAL TIME/ DOPPLER",76776,428.0
6723,77280,SET RADN THERAPY FIELD SIMPLE,77280,428.0
6724,92613,"ENDOSCOPIC EVAL,SWALLOW,CINE/VIDEO,INTER",92613,428.0
6725,88172,"EVALUATION OF FNA SMEAR TO DETERMINE ADEQUACY, FIR",88172,426.0
6726,93978,"DUPLEX LARGE VESSEL(S),COMPLETE",93978,426.0
6727,99437,PR CHRNC CARE MGMT PHYS EA ADDL,99437,425.0
6728,76511,"US, EYE A-SCAN",76511,425.0
6729,76817,"US,PREGNANT UTERUS,TRANSVAGINAL",76817,425.0
6730,94660,"POS AIRWAY PRESSURE, CPAP",94660,425.0
6731,78428,CARDIAC SHUNT IMAGING,78428,424.0
6732,95992,"CANALITH REPOSITIONING PROCEDURE, PER DAY",95992,424.0
6733,93261,INTERROGATION EVAL F2F IMPLANT SUBQ LEAD DEFIB,93261,423.0
6734,93289,"INTERROG EVAL, IN PERSON,CARDVERT/DEFIB",93289,423.0
6735,88346,"IMMUNOFLUORESCENT STUDY,DIRECT",88346,422.0
6736,20501,INJECT SINUS TRACT FOR DX W XRAY,20501,422.0
6737,51784,ANAL/URINARY MUSCLE STUDY,51784,422.0
6738,95070,"BRONCHIAL ALLERGY TESTS,DRUGS",95070,421.0
6739,97750,PHYSICAL PERFORMANCE TEST,97750,421.0
6740,99307,SBSQ NURSING FACILITY CARE/DAY E/M STABLE 10 MIN,99307,420.0
6741,76885,"US,INFANT HIPS,DYNAMIC",76885,420.0
6742,78075,ADRENAL NUCLEAR IMAGING,78075,420.0
6743,92552,"PURE TONE AUDIOMETRY, AIR",92552,420.0
6744,76513,PR EYE US B-SCAN OR HRB UNI/BILAT,76513,419.0
6745,88329,PATH CONSULT IN SURGERY,88329,418.0
6746,93025,MICROVOLT T-WAVE ALTERNANS,93025,418.0
6747,20605,DRAIN/INJECT INTERMEDIATE JOINT/BURSA,20605,418.0
6748,88342,IMHISTOCHEM/CYTCHM 1ST SEP IDENT ANTIBODY SLIDE,88342,417.0
6749,36593,DECLOT BY THROMBOLYTIC AGENT IMPLANT DEVICE/CATH,36593,417.0
6750,90833,PR PSYTX W PT W E/M 30 MIN,90833,417.0
6751,97112,"NEUROMUSC REEDUCAT,1+ AREAS, EA 15 MIN",97112,417.0
6752,76770,"US,RETROPERIT, B-SCAN/REAL TIME,COMPLETE",76770,416.0
6753,76512,"US, EYE B-SCAN",76512,414.0
6754,93304,"ECHO XTHORACIC,CONG ANOM,LIMITED",93304,413.0
6755,D2931,CROWN - STAINLESS STEEL PERMANENT,D2931,413.0
6756,76641,US BREAST UNI REAL TIME WITH IMAGE COMPLETE,76641,412.0
6757,97535,"SELF CARE/HOME MGMT TRAIN,EA 15 MIN",97535,412.0
6758,D0605,PR ANTIBODY TEST PUB HLTH PATH,D0605,411.0
6759,99449,PR INTERPROF PHONE/INTERNET/EHR ASSESS/MANAGE31/>,99449,411.0
