,"CDM
Number",CODE DESCRIPTION,CPT CODE,REVENUE CDE,CHARGE
4740,4020041,CATH INTVAS US 561X-730  ,C1753       ,278,3218.0
4741,4020042,CATH NONVAS DIL 431X-561 ,C1726       ,278,2471.0
4742,4020043,CATH NONVAS DIL 949X-1234,C1726       ,278,5439.0
4743,4020177,CATH NONVAS DIL1234X-1605,C1726       ,278,7072.0
4744,4020044,CATH NONVAS DIL3529X-4588,C1726       ,278,20214.0
4745,4020178,CATH NONVAS DIL4588X-5965,C1726       ,278,26280.0
4746,4020045,CATH OCCLUSION 331X-431  ,C2628       ,278,1898.0
4747,4020046,CATH OTHER 10-13         ,            ,272,60.0
4748,4020047,CATH OTHER 1234X-1605    ,            ,272,7072.0
4749,4020048,CATH OTHER 150X-195      ,            ,272,862.0
4750,4020049,CATH OTHER 17X-23        ,            ,272,100.0
4751,4020050,CATH OTHER 254X-331      ,            ,272,1460.0
4752,4020407,CATH OTHER 2714X-3529    ,            ,272,15548.0
4753,4020051,CATH OTHER 30X-39        ,            ,272,175.0
4754,4020052,CATH OTHER 331X-431      ,            ,272,1898.0
4755,4020053,CATH OTHER 39X-51        ,            ,272,225.0
4756,4020054,CATH OTHER 51X-67        ,            ,272,294.0
4757,4020198,CATH OTHER 730X-949      ,            ,272,4184.0
4758,4020055,CATH OTHER 88X-115       ,            ,272,508.0
4759,4020056,CATH PTA DC 1234X-1605   ,C2623       ,278,7072.0
4760,4020057,CATH PTA DC 1605X-2087   ,C2623       ,278,9194.0
4761,4020058,CATH PTA DC 2087X-2714   ,C2623       ,278,11957.0
4762,4020059,CATH PTA DC 949X-1234    ,C2623       ,278,5439.0
4763,4020060,CATH PTA NLASR 115X-150  ,C1725       ,278,663.0
4764,4020062,CATH PTA NLASR 1234X-1605,C1725       ,278,7072.0
4765,4020061,CATH PTA NLASR 150X-195  ,C1725       ,278,862.0
4766,4020063,CATH PTA NLASR 195X-254  ,C1725       ,278,1121.0
4767,4020064,CATH PTA NLASR 254X-331  ,C1725       ,278,1460.0
4768,4020065,CATH PTA NLASR 331X-431  ,C1725       ,278,1898.0
4769,4020066,CATH PTA NLASR 67X-88    ,C1725       ,278,389.0
4770,4020067,CATH PTA NLASR 730X-949  ,C1725       ,278,4184.0
4771,4020173,CATH PTA NLASR 88X-115   ,C1725       ,278,508.0
4772,4020068,CATH PTA NLASR 949X-1234 ,C1725       ,278,5439.0
4773,4020069,CATH THERM ABL 4588X-5965,C1886       ,278,26280.0
4774,4020070,CATH THROM EMB 115X-150  ,C1757       ,278,663.0
4775,4020071,CATH THROM EMB 1234X-1605,C1757       ,278,7072.0
4776,4020072,CATH THROM EMB 1605X-2087,C1757       ,278,9194.0
4777,4020073,CATH THROM EMB 2087X-2714,C1757       ,278,11957.0
4778,4020074,CATH THROM EMB 2714X-3529,C1757       ,278,15548.0
4779,4010201,CATH THROM EMB 4588X-5965,C1757       ,278,26280.0
4780,4020179,CATH THROM EMB 51X-67    ,C1757       ,278,294.0
4781,4020075,CATH THROM EMB 561X-730  ,C1757       ,278,3218.0
4782,4020076,CATH THROM EMB 5965X-7755,C1757       ,278,34163.0
4783,4020077,CATH THROM EMB 730X-949  ,C1757       ,278,4184.0
4784,4020078,CATH THROM EMB 88X-115   ,C1757       ,278,508.0
4785,4020079,CATH THROM EMB 949X-1234 ,C1757       ,278,5439.0
4786,4020080,CLOSURE EXTERN 10-13     ,            ,272,60.0
4787,4020081,CLOSURE EXTERN 17X-23    ,            ,272,100.0
4788,4005062,CONN TIS NHUM11090X-12199,C1763       ,278,53.0
4789,4005112,CONN TIS NHUM26149X-28764,C1763       ,278,25.0
4790,4020082,CTH THROM EMB11090X-12199,C1757       ,278,57993.0
4791,4015087,EMB PROTCT SYS 1234X-1605,C1884       ,278,7072.0
4792,4020083,EMB PROTCT SYS 1234X-1605,C1884       ,278,7072.0
4793,4020084,EMB PROTCT SYS 730X-949  ,C1884       ,278,4184.0
4794,4020085,FILTER VENA CAV 730X-949 ,C1880       ,278,4184.0
4795,4020086,FILTER VENA CAV 949X-1234,C1880       ,278,5439.0
4796,4020087,GASTRO IMP 115X-150      ,C1889       ,278,663.0
4797,4020088,GASTRO IMP 150X-195      ,C1889       ,278,862.0
4798,4020089,GASTRO IMP 195X-254      ,C1889       ,278,1121.0
4799,4020090,GASTRO IMP 30X-39        ,C1889       ,278,175.0
4800,4020091,GASTRO IMP 51X-67        ,C1889       ,278,294.0
4801,4020092,GASTRO IMP 67X-88        ,C1889       ,278,389.0
4802,4020093,GASTRO IMP 88X-115       ,C1889       ,278,508.0
4803,4020094,GUIDEWIRE <10            ,C1769       ,278,25.0
4804,4020095,GUIDEWIRE 10-13          ,C1769       ,278,60.0
4805,4020096,GUIDEWIRE 115X-150       ,C1769       ,278,663.0
4806,4020097,GUIDEWIRE 13X-17         ,C1769       ,278,75.0
4807,4020098,GUIDEWIRE 150X-195       ,C1769       ,278,862.0
4808,4020100,GUIDEWIRE 17X-23         ,C1769       ,278,100.0
4809,4020101,GUIDEWIRE 195X-254       ,C1769       ,278,1121.0
4810,4020102,GUIDEWIRE 23X-30         ,C1769       ,278,135.0
4811,4020103,GUIDEWIRE 254X-331       ,C1769       ,278,1460.0
4812,4020099,GUIDEWIRE 30X-39         ,C1769       ,278,175.0
4813,4020104,GUIDEWIRE 39X-51         ,C1769       ,278,225.0
4814,4020105,GUIDEWIRE 51X-67         ,C1769       ,278,294.0
4815,4020106,GUIDEWIRE 67X-88         ,C1769       ,278,389.0
4816,4020107,GUIDEWIRE 88X-115        ,C1769       ,278,508.0
4817,4020108,INST/SUPP STERL 10-13    ,            ,272,60.0
4818,4020109,INST/SUPP STERL 115X-150 ,            ,272,663.0
4819,4015145,INST/SUPP STERL 13X-17   ,            ,272,75.0
4820,4020110,INST/SUPP STERL 13X-17   ,            ,272,75.0
4821,4020111,INST/SUPP STERL 150X-195 ,            ,272,862.0
4822,4020112,INST/SUPP STERL 17X-23   ,            ,272,100.0
4823,4020113,INST/SUPP STERL 195X-254 ,            ,272,1121.0
4824,4015236,INST/SUPP STERL 23X-30   ,            ,272,135.0
4825,4020114,INST/SUPP STERL 23X-30   ,            ,272,135.0
4826,4020115,INST/SUPP STERL 254X-331 ,            ,272,1460.0
4827,4020116,INST/SUPP STERL 30X-39   ,            ,272,175.0
4828,4020117,INST/SUPP STERL 331X-431 ,            ,272,1898.0
4829,4015178,INST/SUPP STERL 39X-51   ,            ,272,225.0
4830,4020118,INST/SUPP STERL 39X-51   ,            ,272,225.0
4831,4020119,INST/SUPP STERL 431X-561 ,            ,272,2471.0
4832,4020120,INST/SUPP STERL 51X-67   ,            ,272,294.0
4833,4020121,INST/SUPP STERL 67X-88   ,            ,272,389.0
4834,4020174,INST/SUPP STERL 88X-115  ,            ,272,508.0
4835,4020122,INST/SUPP STERL2087X-2714,            ,272,11957.0
4836,4020123,INST/SUPP STERL2714X-3529,            ,272,15548.0
4837,4020124,INST/SUPP STERL3529X-4588,            ,272,20214.0
4838,4020125,INTRO EP FC PEEL 39X-51  ,C1892       ,278,225.0
4839,4020126,INTRO SHTH OTH <10       ,C1894       ,278,25.0
4840,4020127,INTRO SHTH OTH 115X-150  ,C1894       ,278,663.0
4841,4020128,INTRO SHTH OTH 13X-17    ,C1894       ,278,75.0
4842,4020406,INTRO SHTH OTH 1605X-2087,C1894       ,278,9194.0
4843,4020129,INTRO SHTH OTH 17X-23    ,C1894       ,278,100.0
4844,4020180,INTRO SHTH OTH 195X-254  ,C1894       ,278,1121.0
4845,4020130,INTRO SHTH OTH 23X-30    ,C1894       ,278,135.0
4846,4020131,INTRO SHTH OTH 30X-39    ,C1894       ,278,175.0
4847,4020132,INTRO SHTH OTH 331X-431  ,C1894       ,278,1898.0
4848,4020133,INTRO SHTH OTH 39X-51    ,C1894       ,278,225.0
4849,4020134,INTRO SHTH OTH 51X-67    ,C1894       ,278,294.0
4850,4020135,INTRO SHTH OTH 67X-88    ,C1894       ,278,389.0
4851,4020136,INTRO SHTH OTH 730X-949  ,C1894       ,278,4184.0
4852,4020137,INTRO SHTH OTH 88X-115   ,C1894       ,278,508.0
4853,4020181,JOINT DEVICE 730X-949    ,C1776       ,278,4184.0
4854,4020138,KIT/PACK DISP 2087X-2714 ,            ,272,11957.0
4855,4020139,KIT/PACK DISP 331X-431   ,            ,272,1898.0
4856,4020170,KIT/PACK DISP 3529X-4588 ,            ,272,20214.0
4857,4020140,KIT/PACK DISP 88X-115    ,            ,272,508.0
4858,4020141,KIT/PACK DISP12199X-13419,            ,272,63789.0
4859,4020199,LEAD ICD DUAL 2714X-3529 ,C1895       ,278,15548.0
4860,4020200,LEAD PMKR NO VDD 331X-431,C1898       ,275,1898.0
4861,4007316,LOCM 100-199MG/ML IODINE ,Q9965       ,636,6.07
4862,4007761,LOCM 100-199MG/ML IODINE ,Q9965       ,636,6.07
4863,4020001,LUNG BX PLUG 254X-331    ,C2613       ,278,1460.0
4864,4020000,LUNG BX PLUG 331X-431    ,C2613       ,278,1898.0
4865,4020142,NDL BX POWERED 150X-195  ,C1830       ,278,862.0
4866,4015624,NDL BX POWERED 431X-561  ,C1830       ,278,2471.0
4867,4020143,NDL BX POWERED 431X-561  ,C1830       ,278,2471.0
4868,4020144,PORT INDWELL 195X-254    ,C1788       ,278,1121.0
4869,4020145,PORT INDWELL 331X-431    ,C1788       ,278,1898.0
4870,4020146,PROB/NDL CRYO 1234X-1605 ,C2618       ,278,7072.0
4871,4020147,RETRV FRAC DVC 254X-331  ,C1773       ,278,1460.0
4872,4020182,RETRV FRAC DVC 331X-431  ,C1773       ,278,1898.0
4873,4020184,STENT COV W 10082X-11090 ,C1874       ,278,52719.0
4874,4020188,STENT COV W 13419X-14761 ,C1874       ,278,70169.0
4875,4020190,STENT COV W 14761X-16237 ,C1874       ,278,77186.0
4876,4020148,STENT COV W 1605X-2087   ,C1874       ,278,9194.0
4877,4020187,STENT COV W 17861X-19647 ,C1874       ,278,93395.0
4878,4020149,STENT COV W 2087X-2714   ,C1874       ,278,11957.0
4879,4020150,STENT COV W 2714X-3529   ,C1874       ,278,15548.0
4880,4020151,STENT COV W 3529X-4588   ,C1874       ,278,20214.0
4881,4020186,STENT COV W 4588X-5965   ,C1874       ,278,26280.0
4882,4020189,STENT COV W 5965X-7755   ,C1874       ,278,34163.0
4883,4020185,STENT COV W 7755X-10082  ,C1874       ,278,44417.0
4884,4020152,STENT NCOV W 1234X-1605  ,C1876       ,278,7072.0
4885,4020153,STENT NCOV W 2087X-2714  ,C1876       ,278,11957.0
4886,4020154,STENT NCOV W 431X-561    ,C1876       ,278,2471.0
4887,4015293,STENT NCOV W 561X-730    ,C1876       ,278,3218.0
4888,4020155,STENT NCOV W 561X-730    ,C1876       ,278,3218.0
4889,4020156,STENT NCOV W 949X-1234   ,C1876       ,278,5439.0
4890,4020157,STENT NONCOR W 115X-150  ,C2625       ,278,663.0
4891,4020158,STENT NONCOR W 88X-115   ,C2625       ,278,508.0
4892,4020191,STENT NONCOR W 949X-1234 ,C2625       ,278,5439.0
4893,4020159,TISSUE MARKER 88X-115    ,A4648       ,278,508.0
4894,4020160,VASC CLOSE DVC 150X-195  ,C1760       ,278,862.0
4895,4020161,VASCULAR IMP 1234X-1605  ,C1889       ,278,7072.0
4896,4020162,VASCULAR IMP 1605X-2087  ,C1889       ,278,9194.0
4897,4020163,VASCULAR IMP 195X-254    ,C1889       ,278,1121.0
4898,4020183,VASCULAR IMP 331X-431    ,C1889       ,278,1898.0
4899,4020164,VASCULAR IMP 431X-561    ,C1889       ,278,2471.0
4900,4020165,VASCULAR IMP 561X-730    ,C1889       ,278,3218.0
4901,4020166,VASCULAR IMP 67X-88      ,C1889       ,278,389.0
4902,4020167,VASCULAR IMP 730X-949    ,C1889       ,278,4184.0
4903,4020168,VASCULAR IMP 88X-115     ,C1889       ,278,508.0
4904,4020169,VASCULAR IMP 949X-1234   ,C1889       ,278,5439.0
4905,4415981,BX LNG/MDSTNM NDL CR WGDE,            ,361,2900.0
4906,4010345,BX NECK/THORAX SOFT TISS ,            ,361,5075.0
4907,4400115,CT 3D W SEPARATE WKSTATN ,76377,359,5035.0
4908,4404117,CT 3D WO SEPARATE WKSTATN,76376,359,3358.0
4909,4400883,CT ABDOMEN PELVIS W CON  ,74177,352,14760.0
4910,4400859,CT ABDOMEN PELVIS WO CON ,74176,352,9889.0
4911,4400917,CT ABDOMEN PELVIS WWO CON,74178,352,17267.0
4912,4405551,CT ABDOMEN W CON         ,74160,352,10920.0
4913,4405585,CT ABDOMEN WO AND W CON  ,74170,352,12691.0
4914,4405528,CT ABDOMEN WO CON        ,74150,352,7084.0
4915,4400958,CT ANGIO ABD/PELVIS W CON,74174,352,10002.0
4916,4400586,CT ANGIO ABDOMEN W CON   ,74175,352,7093.0
4917,4400834,CT ANGIO AORTA W RUNOFF  ,75635,352,11357.0
4918,4400529,CT ANGIO CHEST W CON     ,71275,352,8713.0
4919,4400461,CT ANGIO HEAD W CON      ,70496,351,7700.0
4920,4400164,CT ANGIO LOW EXTREM W BIL,7370650,352,12220.0
4921,4406668,CT ANGIO LOW EXTREM W LT ,73706LT     ,352,7836.0
4922,4406667,CT ANGIO LOW EXTREM W RT ,73706RT     ,352,7836.0
4923,4400495,CT ANGIO NECK W CON      ,70498,351,7375.0
4924,4400552,CT ANGIO PELVIS W CON    ,72191,352,7610.0
4925,4406664,CT ANGIO UPP EXTREM W LT ,73206LT     ,352,5983.0
4926,4406663,CT ANGIO UPP EXTREM W RT ,73206RT     ,352,5983.0
4927,4401105,CT CEREBRL PERFUSION WCON,0042T       ,350,5624.0
4928,4400776,CT CERVICAL SPINE W CON  ,72126,352,10198.0
4929,4404984,CT CERVICAL SPINE WO CON ,72125,352,8224.0
4930,4404927,CT CHEST W CON           ,71260,352,8149.0
4931,4400982,CT CHEST WO AND W CON    ,71270,352,10122.0
4932,4400073,CT CHEST WO CON          ,71250,352,4156.0
4933,4404893,CT CHEST WO CON          ,71250,352,4156.0
4934,4403069,CT FOLLOW UP LTD OR LOCAL,76380,359,5096.0
4935,4403077,CT FOLLOW UP LTD OR LOCAL,76380,359,3093.0
4936,4403085,CT FOLLOW UP LTD OR LOCAL,76380,359,4276.0
4937,4403093,CT FOLLOW UP LTD OR LOCAL,76380,359,6122.0
4938,4400628,CT GUIDE CATH DRAIN      ,75989,359,4441.0
4939,4012084,CT GUIDE TISSUE ABLATION ,77013,359,658.0
4940,4400479,CT GUIDED LOCALIZA STEREO,77011,359,1938.0
4941,4405619,CT GUIDED NEEDLE PLACEMNT,77012,359,6182.0
4942,4404265,CT GUIDED THERAPY PLACEMT,77014,359,3933.0
4943,4405676,CT GUIDED THERAPY PLACEMT,77014,359,3933.0
4944,4405718,CT GUIDED THERAPY PLACEMT,77014,359,3933.0
4945,4405726,CT GUIDED THERAPY PLACEMT,77014,359,3933.0
4946,4404562,CT HEAD W CON            ,70460,351,6594.0
4947,4401121,CT HEAD W CON            ,70460,351,6594.0
4948,4404596,CT HEAD WO AND W CON     ,70470,351,7896.0
4949,4404539,CT HEAD WO CON           ,70450,351,4813.0
4950,4401097,CT HEAD WO CON           ,70450,351,4813.0
4951,4400537,CT LOW EXTREMITY W BIL   ,7370150,352,7266.0
4952,4400438,CT LOW EXTREMITY W LT    ,73701LT     ,352,7266.0
4953,4400404,CT LOW EXTREMITY W RT    ,73701RT     ,352,7266.0
4954,4400610,CT LOW EXTREMITY WO BIL  ,7370050,352,5860.0
4955,4400347,CT LOW EXTREMITY WO LT   ,73700LT     ,352,5860.0
4956,4400313,CT LOW EXTREMITY WO RT   ,73700RT     ,352,5860.0
4957,4400560,CT LOW EXTREMITY WO W BIL,7370250,352,9085.0
4958,4406666,CT LOW EXTREMITY WO W LT ,73702LT     ,352,8736.0
4959,4406665,CT LOW EXTREMITY WO W RT ,73702RT     ,352,8736.0
4960,4400743,CT LUMBAR SPINE W CON    ,72132,352,10157.0
4961,4405163,CT LUMBAR SPINE WO CON   ,72131,352,8060.0
4962,4401071,CT LUNG SCREEN LOW DOSE  ,71271,350,260.0
4963,4404745,CT MAXILLOFACIAL W CON   ,70487,351,6358.0
4964,4400081,CT MAXILLOFACIAL WO CON  ,70486,351,5255.0
4965,4404711,CT MAXILLOFACIAL WO CON  ,70486,351,5255.0
4966,4415980,CT MAXILLOFACIAL WO CON  ,70486,351,5255.0
4967,4404653,CT ORBIT/SEL/FOS/EAR W   ,70481,351,5841.0
4968,4400149,CT ORBIT/SEL/FOS/EAR WO  ,70480,351,4993.0
4969,4404620,CT ORBIT/SEL/FOS/EAR WO  ,70480,351,4993.0
4970,4404687,CT ORBIT/SEL/FOS/EAR WO W,70482,351,6440.0
4971,4400016,CT PELVIS W CON          ,72193,352,6293.0
4972,4400321,CT PELVIS W CON          ,72193,352,6293.0
4973,4405288,CT PELVIS W CON          ,72193,352,6293.0
4974,4400867,CT PELVIS WO AND W CON   ,72194,352,7112.0
4975,4405254,CT PELVIS WO CON         ,72192,352,3208.0
4976,4404836,CT SOFT TISSUE NECK W CON,70491,351,6490.0
4977,4404802,CT SOFT TISSUE NECK WO   ,70490,351,5386.0
4978,4404869,CT SOFT TISSUE NECK WO W ,70492,351,7723.0
4979,4400792,CT THORACIC SPINE W CON  ,72129,352,11741.0
4980,4405072,CT THORACIC SPINE WO CON ,72128,352,9318.0
4981,4400701,CT UPP EXTREM W CON BIL  ,7320150,352,7964.0
4982,4400289,CT UPP EXTREM W CON LT   ,73201LT     ,352,6127.0
4983,4400255,CT UPP EXTREM W CON RT   ,73201RT     ,352,6127.0
4984,4400735,CT UPP EXTREM WO CON BIL ,7320050,352,6527.0
4985,4400222,CT UPP EXTREM WO CON LT  ,73200LT     ,352,5023.0
4986,4400198,CT UPP EXTREM WO CON RT  ,73200RT     ,352,5023.0
4987,4400677,CT UPP EXTREM WO W BIL   ,7320250,352,10185.0
4988,4406662,CT UPP EXTREM WO W LT    ,73202LT     ,352,7534.0
4989,4406661,CT UPP EXTREM WO W RT    ,73202RT     ,352,7534.0
4990,4401014,CT VIRTUAL COLON DIAG WO ,74261,352,344.0
4991,4010346,DILATE BILI DUCT/AMPUL EA,            ,361,7057.0
4992,4401139,FNA BX CT GDE 1ST LESION ,            ,361,1635.0
4993,4401154,FNA BX CT GDE EA ADD LES ,            ,361,1198.0
4994,4400719,HOCM 300-349MG/ML IODINE ,Q9962       ,636,3.05
4995,4010354,INJ TENDON SHTH/LIG      ,            ,361,954.0
4996,4012050,LIVER TUM ABLAT CRYO PERC,            ,361,18473.0
4997,4010350,LIVER TUMOR ABLAT RF PERC,            ,361,18420.0
4998,4400800,LOCM 300-399MG/ML IODINE ,Q9967       ,636,1.2
4999,4400826,LOCM 400MG OR >/ML IODINE,Q9951       ,636,1.08
5000,4015640,MYELOGR>= 2 REG W INJ LUM,            ,361,2663.0
5001,4015566,MYELOGRA CERVIC W INJ LUM,            ,361,2663.0
5002,4015582,MYELOGRA THORAC W INJ LUM,            ,361,2663.0
5003,4401048,PLC INTERSTIT PERC THORAX,            ,361,4430.0
5004,4010353,PULM TUMOR ABLAT RADIO   ,            ,361,18420.0
5005,4010352,RENAL TUMOR(S ABLAT RADIO,            ,361,18420.0
5006,4010349,REVAS TIB PERON ANGIO ADD,            ,360,8513.0
5007,4010348,REVAS TIB PERON ATHER INI,            ,360,56667.0
5008,4011292,RNL TMR(S) ABLAT CRYO UNI,            ,361,15713.0
5009,4010347,SACROIL JT TX W WO ARTHRO,            ,361,2234.0
5010,4415982,THORACOSTOMY TUBE        ,            ,361,5417.0
5011,4754012,A AND D 120GM OINT       ,            ,637,4.0
5012,4711818,A AND D 5GM OINT         ,            ,637,4.0
5013,4711800,A AND D 60GM OINT        ,            ,637,15.0
5014,4732152,ABACAVIR 300MG TAB       ,            ,637,81.0
5015,4754062,ABATACEPT 250MG SDV JW JG,J0129       ,636,8000.0
5016,4702239,ABSORB GEL FILM 1 EACH   ,            ,250,2895.0
5017,4737326,ABSRB GEL PWDR 1GM 1PKT  ,            ,250,716.0
5018,4730446,ABSRB GEL SPNG 70-35MMTOP,            ,250,1013.0
5019,4702262,ABSRB GEL SPNG SZ 100 TOP,            ,250,275.0
5020,4702288,ABSRB GEL SPNG SZ 100 TOP,            ,250,153.0
5021,4702254,ABSRB GEL SPNG SZ 50 TOP ,            ,250,57.0
5022,4745972,ACAMPROSATE 333MG ER TAB ,            ,637,12.0
5023,4735528,ACARBOSE 25MG TAB        ,            ,637,8.0
5024,4713459,ACETAMIN 120MG SUPP      ,            ,637,2.0
5025,4745014,ACETAMIN 160MG/5ML 5ML EL,            ,637,2.0
5026,4713897,ACETAMIN 325MG SUPP      ,            ,637,2.0
5027,4754028,ACETAMIN 32MG/ML PEDPO   ,            ,637,2.0
5028,4754287,ACETAMIN 650MG SUPP      ,            ,637,2.0
5029,4741179,ACETAMIN 650MG/20.3ML SOL,            ,637,2.0
5030,4746491,ACETAMINOPH 1GM/100ML SDV,J0131       ,636,339.84
5031,4724050,ACETAMINOPHEN 325MG TAB  ,            ,637,2.0
5032,4739926,ACETAZOLAM 10MG/ML PEDIV ,J1120       ,636,26.0
5033,4723466,ACETAZOLAMID ER 500MG CAP,            ,637,67.0
5034,4715785,ACETAZOLAMIDE 250MG TAB  ,            ,637,27.0
5035,4726154,ACETAZOLAMIDE 500MG INJ  ,J1120       ,636,210.0
5036,4708749,ACETIC ACID 0.25% 250ML  ,            ,250,60.0
5037,4717971,ACETIC ACID 2% 15ML OTIC ,            ,637,321.0
5038,4717989,ACETIC ACID/HC 10ML OTIC ,            ,637,1929.0
5039,4726774,ACETYLCHOLINE 1% 2ML OPS ,            ,250,719.0
5040,4731956,ACETYLCYST 10% 10ML INH  ,            ,250,53.0
5041,4718623,ACETYLCYST 20% 30ML INH  ,            ,250,105.0
5042,4754474,ACETYLCYSTEINE 600MG CAP ,            ,637,4.0
5043,4737144,ACETYLCYSTEINE 600MG TAB ,            ,637,4.0
5044,4738803,ACETYLCYSTNE 6GM/30ML INJ,J0132       ,636,1804.8
5045,4700571,ACITRETIN 25MG CAP       ,            ,637,366.0
5046,4713004,ACYCLOVIR 200MG CAP      ,            ,637,11.0
5047,4717872,ACYCLOVIR 200MG/5ML LIQ  ,            ,637,12.0
5048,4725479,ACYCLOVIR 400MG TAB      ,            ,637,6.0
5049,4746079,ACYCLOVIR 5% 30GM TOP    ,            ,637,6327.0
5050,4701758,ACYCLOVIR 50MG/ML20ML INJ,J0133       ,636,336.0
5051,4736112,ACYCLOVIR 5MG/1ML PEDIV  ,J0133       ,636,384.0
5052,4727566,ACYCLOVR 50MG/ML 10ML INJ,J0133       ,636,180.8
5053,4746111,ADENOSINE DX 3MG/ML 20ML ,J0153       ,636,1069.04
5054,4717534,ADENOSINE DX 3MG/ML 30ML ,J0153       ,636,3135.28
5055,4717542,ADENOSINE THERA 6MG INJ  ,J0153       ,636,105.12
5056,4754478,ADMIN BAMLAN/ETES INFUSIN,M0245       ,771,1083.0
5057,4754477,ADMIN CASIR/IMDEV INFUSIN,M0243       ,771,1083.0
5058,4743472,ADMIN HEP B VACCINE      ,90471,771,160.0
5059,4743548,ADMIN INFLUENZA VACCINE  ,90471,771,160.0
5060,4743563,ADMIN OTHER IMMUN VAC ADD,90472,771,69.0
5061,4743589,ADMIN OTHER IMMUN VAC ONE,90471,771,160.0
5062,4743605,ADMIN PNEUMO VACCINE     ,90471,771,160.0
5063,4754465,ADMIN SARSCV2 0.5ML ONLY ,0031A       ,771,160.0
5064,4754495,ADMIN SARSCV2 100MCG3DOSE,0013A       ,771,160.0
5065,4754420,ADMIN SARSCV2 30MCG 1DOSE,0001A       ,771,160.0
5066,4754421,ADMIN SARSCV2 30MCG 2DOSE,0002A       ,771,160.0
5067,4710001,ADMIN SARSCV2 30MCG 3DOSE,0003A       ,771,160.0
5068,4754488,ADMIN SOTROVIMAB INFUSIN ,M0247       ,771,1083.0
5069,4754422,ADMN SARSCV2 100MCG 1DOSE,0011A       ,771,160.0
5070,4754423,ADMN SARSCV2 100MCG 2DOSE,0012A       ,771,160.0
5071,4754221,ADO-TRAS EMT100MG SDVJWJG,J9354       ,636,8000.0
5072,4754225,AFLIBERCE200MG/8MLSDVJWJG,J9400       ,636,8000.0
5073,4754063,AGALSID BETA 35MGSDVJW JG,J0180       ,636,11253.0
5074,4745907,AL HYDROX 320MG/5ML 30ML ,            ,637,2.0
5075,4722625,AL SULF/CA ACET PWD TOP  ,            ,637,10.0
5076,4706974,AL/MAG/SIMETH CHEW TAB   ,            ,637,4.0
5077,4734794,AL/MG/SMC 200/200/20 30ML,            ,637,2.0
5078,4754227,ALBUM 25% 100ML INJ JWJG ,P9047       ,636,1032.0
5079,4735353,ALBUM 5% 2.5GM/50ML INJJG,P9041       ,636,238.0
5080,4754461,ALBUMIN 25% 50ML INJJG   ,P9047       ,636,720.0
5081,4723516,ALBUMIN 5% 250ML INJJG   ,P9045       ,636,889.0
5082,4754226,ALBUMIN 5% 500ML INJ JWJG,P9045       ,636,1720.0
5083,4747770,ALBUTEROL 0.083% 3ML INH ,            ,250,22.0
5084,4738308,ALBUTEROL 0.5% 0.5ML INH ,            ,250,8.0
5085,4717963,ALBUTEROL 2MG/5ML 5ML SYP,            ,637,4.0
5086,4727053,ALBUTEROL 90MCG 8GM INH  ,            ,637,164.0
5087,4747812,ALBUTEROL HFA 18GM INH   ,            ,637,435.0
5088,4746673,ALBUTEROL/IPRAT 3ML NEB  ,            ,250,17.0
5089,4727574,ALCOHOL DEHYDR 98% 5ML IN,J3490       ,636,4467.57
5090,4734000,ALENDRONATE 70MG TAB     ,            ,637,259.0
5091,4722427,ALFENTANIL 500MCG/ML 2ML ,J3490       ,636,40.48
5092,4722435,ALFENTANIL 500MCG/ML 5ML ,J3490       ,636,150.88
5093,4739090,ALFUZOSIN SR 10MG TAB    ,            ,637,34.0
5094,4715900,ALLOPURINOL 100MG TAB    ,            ,637,4.0
5095,4715926,ALLOPURINOL 300MG TAB    ,            ,637,8.0
5096,4748539,ALOSETRON 0.5MG TAB      ,            ,637,202.0
5097,4723177,ALPHA D GALACTOS 7.5MLLIQ,            ,637,35.0
5098,4745295,ALPHA1 PROINHIB/10MGSDVJG,J0256       ,636,37.0
5099,4720603,ALPRAZOLAM 0.25MG TAB    ,            ,637,9.0
5100,4720611,ALPRAZOLAM 0.5MG TAB     ,            ,637,9.0
5101,4720629,ALPRAZOLAM 1MG TAB       ,            ,637,10.0
5102,4733275,ALPROSTADIL 500MCG PEDIV ,J3490       ,636,528.0
