Run Date: 2/12/2023 12:23:33 AM
CDM Date Stamp: 9/23/2022

Procedure Code,Description,Price Tier,Revenue Code,CPT HCPCS Code,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge
63705529_1,MRI BRAIN CONTRAST,Outpatient,0611,70552,,0,4689.00,4689.00,4689.00,4689.00
63705530_1,MRI BRAIN W & W/O CONTRAST,Inpatient,0611,70553,,0,6131.00,6131.00,6131.00,6131.00
63705530_1,MRI BRAIN W & W/O CONTRAST,Outpatient,0611,70553,,0,6131.00,6131.00,6131.00,6131.00
63715502_1,MRI CHEST W/O CONTRAST,Inpatient,0614,71550,,0,5264.00,5264.00,5264.00,5264.00
63715502_1,MRI CHEST W/O CONTRAST,Outpatient,0614,71550,,0,5264.00,5264.00,5264.00,5264.00
63715528_1,MRI CHEST W/WO,Inpatient,0614,71552,,0,8350.00,8350.00,8350.00,8350.00
63715528_1,MRI CHEST W/WO,Outpatient,0614,71552,,0,8350.00,8350.00,8350.00,8350.00
63715551_1,MRA CHEST W/WO CONTRAST,Inpatient,0618,C8911,,0,5568.00,5568.00,5568.00,5568.00
63715551_1,MRA CHEST W/WO CONTRAST,Outpatient,0618,C8911,,0,5568.00,5568.00,5568.00,5568.00
63721419_1,MRI CERVICAL SPINE,Inpatient,0610,72141,,0,4029.00,4029.00,4029.00,4029.00
63721419_1,MRI CERVICAL SPINE,Outpatient,0610,72141,,0,4029.00,4029.00,4029.00,4029.00
63721420_1,MRI LUMBAR SPINE,Inpatient,0610,72148,,0,4029.00,4029.00,4029.00,4029.00
63721420_1,MRI LUMBAR SPINE,Outpatient,0610,72148,,0,4029.00,4029.00,4029.00,4029.00
63721427_1,MRI C-SPINE W/CONTRAST,Inpatient,0612,72142,,0,4689.00,4689.00,4689.00,4689.00
63721427_1,MRI C-SPINE W/CONTRAST,Outpatient,0612,72142,,0,4689.00,4689.00,4689.00,4689.00
63721435_1,MRI THORACIC SPINE W/O CONTRAS,Inpatient,0612,72146,,0,4275.00,4275.00,4275.00,4275.00
63721435_1,MRI THORACIC SPINE W/O CONTRAS,Outpatient,0612,72146,,0,4275.00,4275.00,4275.00,4275.00
63721443_1,MRI LUMBER SPINE W/O CONTRAST,Inpatient,0612,72148,,0,4275.00,4275.00,4275.00,4275.00
63721443_1,MRI LUMBER SPINE W/O CONTRAST,Outpatient,0612,72148,,0,4275.00,4275.00,4275.00,4275.00
63721476_1,MRI THORACIC SPINE W/CONTRAST,Inpatient,0612,72147,,0,4689.00,4689.00,4689.00,4689.00
63721476_1,MRI THORACIC SPINE W/CONTRAST,Outpatient,0612,72147,,0,4689.00,4689.00,4689.00,4689.00
63721492_1,MRI L-SPINE W/CONTRAST,Inpatient,0612,72149,,0,4689.00,4689.00,4689.00,4689.00
63721492_1,MRI L-SPINE W/CONTRAST,Outpatient,0612,72149,,0,4689.00,4689.00,4689.00,4689.00
63721583_1,MRI-LUMBAR W/WO CONTRAST,Inpatient,0612,72158,,0,7188.00,7188.00,7188.00,7188.00
63721583_1,MRI-LUMBAR W/WO CONTRAST,Outpatient,0612,72158,,0,7188.00,7188.00,7188.00,7188.00
63721963_1,MRI PELVIS WITH CONTRAST,Inpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721963_1,MRI PELVIS WITH CONTRAST,Outpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721964_1,MRI PELVIS WITH CONTRAST LT,Inpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721964_1,MRI PELVIS WITH CONTRAST LT,Outpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721965_1,MRI PELVIS WITH CONTRAST RT,Inpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721965_1,MRI PELVIS WITH CONTRAST RT,Outpatient,0610,72196,,0,2814.00,2814.00,2814.00,2814.00
63721989_1,MRA PELVIS WOR WO CONTRAST,Inpatient,0618,C8920,,0,4794.00,4794.00,4794.00,4794.00
63721989_1,MRA PELVIS WOR WO CONTRAST,Outpatient,0618,C8920,,0,4794.00,4794.00,4794.00,4794.00
63732200_1,MRI UPPER EXTREMITY NO JOINT W,Inpatient,0614,73219,,0,5992.00,5992.00,5992.00,5992.00
63732200_1,MRI UPPER EXTREMITY NO JOINT W,Outpatient,0614,73219,,0,5992.00,5992.00,5992.00,5992.00
63732218_1,"MRI UPPER EXT W/JT, W/O CONTRA",Inpatient,0614,73221,,0,4275.00,4275.00,4275.00,4275.00
63732218_1,"MRI UPPER EXT W/JT, W/O CONTRA",Outpatient,0614,73221,,0,4275.00,4275.00,4275.00,4275.00
63732259_1,MRA UPPER EXTREMITY W/WO CONTR,Inpatient,0618,C8936,,0,3996.00,3996.00,3996.00,3996.00
63732259_1,MRA UPPER EXTREMITY W/WO CONTR,Outpatient,0618,C8936,,0,3996.00,3996.00,3996.00,3996.00
63737183_1,MRI LOWER EXTREMITY NO JOINT W,Inpatient,0614,73718,,0,4804.00,4804.00,4804.00,4804.00
63737183_1,MRI LOWER EXTREMITY NO JOINT W,Outpatient,0614,73718,,0,4804.00,4804.00,4804.00,4804.00
63737209_1,"MRI LOWER EXT NO JT, W/WO CONT",Inpatient,0614,73720,,0,5992.00,5992.00,5992.00,5992.00
63737209_1,"MRI LOWER EXT NO JT, W/WO CONT",Outpatient,0614,73720,,0,5992.00,5992.00,5992.00,5992.00
63737217_1,"MRI ANY LOWER EXT JOINT,W/O CO",Inpatient,0614,73721,,0,4275.00,4275.00,4275.00,4275.00
63737217_1,"MRI ANY LOWER EXT JOINT,W/O CO",Outpatient,0614,73721,,0,4275.00,4275.00,4275.00,4275.00
63737258_1,MRA LOWER EXT W/WO CONTRAST,Inpatient,0616,C8914,,0,3996.00,3996.00,3996.00,3996.00
63737258_1,MRA LOWER EXT W/WO CONTRAST,Outpatient,0616,C8914,,0,3996.00,3996.00,3996.00,3996.00
63741813_1,MRI ABDOMEN                  *,Inpatient,0614,74181,,0,4804.00,4804.00,4804.00,4804.00
63741813_1,MRI ABDOMEN                  *,Outpatient,0614,74181,,0,4804.00,4804.00,4804.00,4804.00
63741854_1,MRA ABDOMEN W/WO CONTRAST,Inpatient,0618,C8902,,0,7188.00,7188.00,7188.00,7188.00
63741854_1,MRA ABDOMEN W/WO CONTRAST,Outpatient,0618,C8902,,0,7188.00,7188.00,7188.00,7188.00
63763759_1,MRI RECONSTRUCTION EACH SEQ,Inpatient,0610,76376,,0,1793.00,1793.00,1793.00,1793.00
63763759_1,MRI RECONSTRUCTION EACH SEQ,Outpatient,0610,76376,,0,1793.00,1793.00,1793.00,1793.00
63765002_1,GADOLINIUM 287 MG/ML 20ML VIAL,Inpatient,0636,A9579,,20,1234.00,1234.00,1234.00,1234.00
63765002_1,GADOLINIUM 287 MG/ML 20ML VIAL,Outpatient,0636,A9579,,20,1234.00,1234.00,1234.00,1234.00
66000009_1,DEFIB BIV LEAD,Ambulatory Surgical,0360,33225,,0,1453.00,1453.00,1453.00,1453.00
66000009_1,DEFIB BIV LEAD,Inpatient,0360,33225,,0,1453.00,1453.00,1453.00,1453.00
66000010_1,FNA W/O IMAGING,Ambulatory Surgical,0360,10021,,0,642.00,642.00,642.00,642.00
66000010_1,FNA W/O IMAGING,Inpatient,0360,10021,,0,642.00,642.00,642.00,642.00
66000014_1,INS SUBQ DRAIN CATH W/IMAGING,Ambulatory Surgical,0360,10030,,0,695.00,695.00,695.00,695.00
66000014_1,INS SUBQ DRAIN CATH W/IMAGING,Inpatient,0360,10030,,0,695.00,695.00,695.00,695.00
66000016_1,I&D ABSCESS SIMPLE,Ambulatory Surgical,0360,10060,,0,695.00,695.00,695.00,695.00
66000016_1,I&D ABSCESS SIMPLE,Inpatient,0360,10060,,0,695.00,695.00,695.00,695.00
66000018_1,I&D ABCESS COMPLEX,Ambulatory Surgical,0360,10061,,0,695.00,695.00,695.00,695.00
66000018_1,I&D ABCESS COMPLEX,Inpatient,0360,10061,,0,695.00,695.00,695.00,695.00
66000020_1,RMVL FB SIMPLE INCIS,Ambulatory Surgical,0360,10120,,0,1195.00,1195.00,1195.00,1195.00
66000020_1,RMVL FB SIMPLE INCIS,Inpatient,0360,10120,,0,1195.00,1195.00,1195.00,1195.00
66000022_1,RMVL FB CMPLX INCIS,Ambulatory Surgical,0360,10121,,0,4987.00,4987.00,4987.00,4987.00
66000022_1,RMVL FB CMPLX INCIS,Inpatient,0360,10121,,0,4987.00,4987.00,4987.00,4987.00
66000024_1,PUNC ASP DRAIN LESION,Ambulatory Surgical,0360,10160,,0,695.00,695.00,695.00,695.00
66000024_1,PUNC ASP DRAIN LESION,Inpatient,0360,10160,,0,695.00,695.00,695.00,695.00
66000026_1,RMVL CNTRACPTVE CAPSULE INCIS,Ambulatory Surgical,0360,11976,,0,1386.00,1386.00,1386.00,1386.00
66000026_1,RMVL CNTRACPTVE CAPSULE INCIS,Inpatient,0360,11976,,0,1386.00,1386.00,1386.00,1386.00
66000028_1,BREAST CYST ASPIRATION,Ambulatory Surgical,0360,19000,,0,1259.00,1259.00,1259.00,1259.00
66000028_1,BREAST CYST ASPIRATION,Inpatient,0360,19000,,0,1259.00,1259.00,1259.00,1259.00
66000030_1,EACH ADD'L BREAST CYST ASP,Ambulatory Surgical,0360,19001,,0,613.00,613.00,613.00,613.00
66000030_1,EACH ADD'L BREAST CYST ASP,Inpatient,0360,19001,,0,613.00,613.00,613.00,613.00
66000032_1,PERCUTANEOUS BREAST BX,Ambulatory Surgical,0402,19083,,0,3180.00,3180.00,3180.00,3180.00
66000032_1,PERCUTANEOUS BREAST BX,Inpatient,0402,19083,,0,3180.00,3180.00,3180.00,3180.00
66000036_1,"MUSCLE/SOFT TISSUE BIOPSY,PERC",Ambulatory Surgical,0490,20206,,0,2828.00,2828.00,2828.00,2828.00
66000036_1,"MUSCLE/SOFT TISSUE BIOPSY,PERC",Inpatient,0490,20206,,0,2828.00,2828.00,2828.00,2828.00
66000038_1,"SUPERFICIAL BONE BIOPSY, PERC",Ambulatory Surgical,0360,20220,,0,3198.00,3198.00,3198.00,3198.00
66000038_1,"SUPERFICIAL BONE BIOPSY, PERC",Inpatient,0360,20220,,0,3198.00,3198.00,3198.00,3198.00
66000040_1,"DEEP BONE BIOPSY, PERCUTANEOUS",Ambulatory Surgical,0360,20225,,0,4714.00,4714.00,4714.00,4714.00
66000040_1,"DEEP BONE BIOPSY, PERCUTANEOUS",Inpatient,0360,20225,,0,4714.00,4714.00,4714.00,4714.00
66000042_1,INJ TRACT SINUS THPY,Ambulatory Surgical,0360,20500,,0,2372.00,2372.00,2372.00,2372.00
66000042_1,INJ TRACT SINUS THPY,Inpatient,0360,20500,,0,2372.00,2372.00,2372.00,2372.00
66000046_1,TPI TENDON FASCIA,Ambulatory Surgical,0360,20550,,0,470.00,470.00,470.00,470.00
66000046_1,TPI TENDON FASCIA,Inpatient,0360,20550,,0,470.00,470.00,470.00,470.00
66000048_1,TPI TENDON INS/ORG,Ambulatory Surgical,0360,20551,,0,880.00,880.00,880.00,880.00
66000048_1,TPI TENDON INS/ORG,Inpatient,0360,20551,,0,880.00,880.00,880.00,880.00
66000050_1,TPI SGL/MULT 1 OR 2 MUSCLE,Ambulatory Surgical,0360,20552,,0,880.00,880.00,880.00,880.00
66000050_1,TPI SGL/MULT 1 OR 2 MUSCLE,Inpatient,0360,20552,,0,880.00,880.00,880.00,880.00
66000052_1,TPI SGL/MULT 3+MUSCLE,Ambulatory Surgical,0360,20553,,0,880.00,880.00,880.00,880.00
66000052_1,TPI SGL/MULT 3+MUSCLE,Inpatient,0360,20553,,0,880.00,880.00,880.00,880.00
66000056_1,ASP/INJ SM JINT,Ambulatory Surgical,0360,20600,,0,880.00,880.00,880.00,880.00
66000056_1,ASP/INJ SM JINT,Inpatient,0360,20600,,0,880.00,880.00,880.00,880.00
66000057_1,ASP/INJ MED JOINT W US GUIDE,Ambulatory Surgical,0360,20604,,0,880.00,880.00,880.00,880.00
66000057_1,ASP/INJ MED JOINT W US GUIDE,Inpatient,0360,20604,,0,880.00,880.00,880.00,880.00
66000058_1,ASP/INJ MED JOINT,Ambulatory Surgical,0360,20605,,0,880.00,880.00,880.00,880.00
66000058_1,ASP/INJ MED JOINT,Inpatient,0360,20605,,0,880.00,880.00,880.00,880.00
66000060_1,ASP/INJ LRG JOINT,Ambulatory Surgical,0360,20610,,0,880.00,880.00,880.00,880.00
66000060_1,ASP/INJ LRG JOINT,Inpatient,0360,20610,,0,880.00,880.00,880.00,880.00
66000062_1,ASP/INJ FOR TX BONE CYST,Ambulatory Surgical,0360,20612,,0,880.00,880.00,880.00,880.00
66000062_1,ASP/INJ FOR TX BONE CYST,Inpatient,0360,20612,,0,880.00,880.00,880.00,880.00
66000064_1,ASP/INJ FOR TX BONE CYCST,Ambulatory Surgical,0360,20615,,0,1789.00,1789.00,1789.00,1789.00
66000064_1,ASP/INJ FOR TX BONE CYCST,Inpatient,0360,20615,,0,1789.00,1789.00,1789.00,1789.00
66000066_1,CRYOABL BONE,Ambulatory Surgical,0360,20999,,0,7130.00,7130.00,7130.00,7130.00
66000066_1,CRYOABL BONE,Inpatient,0360,20999,,0,7130.00,7130.00,7130.00,7130.00
66000068_1,ABSC DRAIN DEEP NCK/THO INCIS,Ambulatory Surgical,0360,21501,,0,6829.00,6829.00,6829.00,6829.00
66000068_1,ABSC DRAIN DEEP NCK/THO INCIS,Inpatient,0360,21501,,0,6829.00,6829.00,6829.00,6829.00
66000070_1,VRTPLSTY THOR 1 LVL UNI/BIL,Ambulatory Surgical,0360,22510,,0,11205.00,11205.00,11205.00,11205.00
66000070_1,VRTPLSTY THOR 1 LVL UNI/BIL,Inpatient,0360,22510,,0,11205.00,11205.00,11205.00,11205.00
66000072_1,VRTPLSTY LUM 1LVL UNI/BIL,Ambulatory Surgical,0360,22511,,0,11205.00,11205.00,11205.00,11205.00
66000072_1,VRTPLSTY LUM 1LVL UNI/BIL,Inpatient,0360,22511,,0,11205.00,11205.00,11205.00,11205.00
66000082_1,TPI SMALL JOINT,Ambulatory Surgical,0360,20600,,0,880.00,880.00,880.00,880.00
66000082_1,TPI SMALL JOINT,Inpatient,0360,20600,,0,880.00,880.00,880.00,880.00
66000084_1,TPI INTERMEDIATE JOINT,Ambulatory Surgical,0360,20605,,0,880.00,880.00,880.00,880.00
66000084_1,TPI INTERMEDIATE JOINT,Inpatient,0360,20605,,0,880.00,880.00,880.00,880.00
66000086_1,TPI LARGE JOINT,Ambulatory Surgical,0360,20610,,0,880.00,880.00,880.00,880.00
66000086_1,TPI LARGE JOINT,Inpatient,0360,20610,,0,880.00,880.00,880.00,880.00
66000092_1,PERC NON THERM ANNULOPLASTY,Ambulatory Surgical,0360,22899,,0,11205.00,11205.00,11205.00,11205.00
66000092_1,PERC NON THERM ANNULOPLASTY,Inpatient,0360,22899,,0,11205.00,11205.00,11205.00,11205.00
66000099_1,PARACARDIOCENTESIS,Ambulatory Surgical,0360,33016,,0,6175.00,6175.00,6175.00,6175.00
66000099_1,PARACARDIOCENTESIS,Inpatient,0360,33016,,0,6175.00,6175.00,6175.00,6175.00
66000108_1,BRONCHOSCOPY,Ambulatory Surgical,0360,31622,,0,4139.00,4139.00,4139.00,4139.00
66000108_1,BRONCHOSCOPY,Inpatient,0360,31622,,0,4139.00,4139.00,4139.00,4139.00
66000110_1,BRONCH DX W/BRUSHING,Ambulatory Surgical,0360,31623,,0,4139.00,4139.00,4139.00,4139.00
66000110_1,BRONCH DX W/BRUSHING,Inpatient,0360,31623,,0,4139.00,4139.00,4139.00,4139.00
66000112_1,BRONCH W/LAVAGE,Ambulatory Surgical,0360,31624,,0,4139.00,4139.00,4139.00,4139.00
66000112_1,BRONCH W/LAVAGE,Inpatient,0360,31624,,0,4139.00,4139.00,4139.00,4139.00
66000114_1,BRONCH W/BX,Ambulatory Surgical,0360,31625,,0,4139.00,4139.00,4139.00,4139.00
66000114_1,BRONCH W/BX,Inpatient,0360,31625,,0,4139.00,4139.00,4139.00,4139.00
66000116_1,BRONCH W/FIDUCIAL MRKR PLCMNT,Ambulatory Surgical,0360,31626,,0,8702.00,8702.00,8702.00,8702.00
66000116_1,BRONCH W/FIDUCIAL MRKR PLCMNT,Inpatient,0360,31626,,0,8702.00,8702.00,8702.00,8702.00
66000120_1,BRONCH W/TRANS BRON BX,Ambulatory Surgical,0360,31628,,0,4139.00,4139.00,4139.00,4139.00
66000120_1,BRONCH W/TRANS BRON BX,Inpatient,0360,31628,,0,4139.00,4139.00,4139.00,4139.00
66000122_1,BRONC W/FOREIGN BODY REM,Ambulatory Surgical,0360,31635,,0,4139.00,4139.00,4139.00,4139.00
66000122_1,BRONC W/FOREIGN BODY REM,Inpatient,0360,31635,,0,4139.00,4139.00,4139.00,4139.00
66000124_1,BX PLEURA PERC,Ambulatory Surgical,0360,32400,,0,3297.00,3297.00,3297.00,3297.00
66000124_1,BX PLEURA PERC,Inpatient,0360,32400,,0,3297.00,3297.00,3297.00,3297.00
66000126_1,"LUNG BIOPSY, PERCUTANEOUS",Ambulatory Surgical,0360,32408,,0,3155.00,3155.00,3155.00,3155.00
66000126_1,"LUNG BIOPSY, PERCUTANEOUS",Inpatient,0360,32408,,0,3155.00,3155.00,3155.00,3155.00
66000128_1,INS PLEURAL CATH W/CUFF,Ambulatory Surgical,0360,32550,,0,10513.00,10513.00,10513.00,10513.00
66000128_1,INS PLEURAL CATH W/CUFF,Inpatient,0360,32550,,0,10513.00,10513.00,10513.00,10513.00
66000130_1,INSERTION OF CHEST TUBE,Ambulatory Surgical,0360,32551,,0,2110.00,2110.00,2110.00,2110.00
66000130_1,INSERTION OF CHEST TUBE,Inpatient,0360,32551,,0,2110.00,2110.00,2110.00,2110.00
66000132_1,RMVL PLEUR CATH W/CUFF,Ambulatory Surgical,0360,32552,,0,2110.00,2110.00,2110.00,2110.00
66000132_1,RMVL PLEUR CATH W/CUFF,Inpatient,0360,32552,,0,2110.00,2110.00,2110.00,2110.00
66000134_1,INS FIDUCIAL MRKR INTRSTL,Ambulatory Surgical,0360,32553,,0,4508.00,4508.00,4508.00,4508.00
66000134_1,INS FIDUCIAL MRKR INTRSTL,Inpatient,0360,32553,,0,4508.00,4508.00,4508.00,4508.00
66000136_1,THRCNTSIS W/O IMAGE GUID,Ambulatory Surgical,0360,32554,,0,2110.00,2110.00,2110.00,2110.00
66000136_1,THRCNTSIS W/O IMAGE GUID,Inpatient,0360,32554,,0,2110.00,2110.00,2110.00,2110.00
66000138_1,THORACENTESIS,Ambulatory Surgical,0360,32555,,0,1267.00,1267.00,1267.00,1267.00
66000138_1,THORACENTESIS,Inpatient,0360,32555,,0,1267.00,1267.00,1267.00,1267.00
66000140_1,THRCNTSIS W/TUBE FLURO GUID,Ambulatory Surgical,0360,32556,,0,2110.00,2110.00,2110.00,2110.00
66000140_1,THRCNTSIS W/TUBE FLURO GUID,Inpatient,0360,32556,,0,2110.00,2110.00,2110.00,2110.00
66000142_1,THRCNTSIS W/TUBE IMAGE GUID,Ambulatory Surgical,0360,32557,,0,2110.00,2110.00,2110.00,2110.00
66000142_1,THRCNTSIS W/TUBE IMAGE GUID,Inpatient,0360,32557,,0,2110.00,2110.00,2110.00,2110.00
66000144_1,PLEURODESIS US GUID,Ambulatory Surgical,0360,32560,,0,2110.00,2110.00,2110.00,2110.00
66000144_1,PLEURODESIS US GUID,Inpatient,0360,32560,,0,2110.00,2110.00,2110.00,2110.00
66000146_1,INSTLTN CHEST TUBE FIB TX INIT,Ambulatory Surgical,0360,32561,,0,2110.00,2110.00,2110.00,2110.00
66000146_1,INSTLTN CHEST TUBE FIB TX INIT,Inpatient,0360,32561,,0,2110.00,2110.00,2110.00,2110.00
66000148_1,INSTLTN CHEST TUBE FIX TX ADD,Ambulatory Surgical,0360,32562,,0,2110.00,2110.00,2110.00,2110.00
66000148_1,INSTLTN CHEST TUBE FIX TX ADD,Inpatient,0360,32562,,0,2110.00,2110.00,2110.00,2110.00
66000176_1,U/S THYROID BIOPSY,Ambulatory Surgical,0402,60100,,0,1678.00,1678.00,1678.00,1678.00
66000176_1,U/S THYROID BIOPSY,Inpatient,0402,60100,,0,1678.00,1678.00,1678.00,1678.00
66000186_1,PLCMNT PRX/DIST AAA CUFF ADD,Ambulatory Surgical,0360,34826,,0,13788.00,13788.00,13788.00,13788.00
66000186_1,PLCMNT PRX/DIST AAA CUFF ADD,Inpatient,0360,34826,,0,13788.00,13788.00,13788.00,13788.00
66000188_1,RPR AAA/ILIAC OPEN PROC,Ambulatory Surgical,0360,34831,,0,5608.00,5608.00,5608.00,5608.00
66000188_1,RPR AAA/ILIAC OPEN PROC,Inpatient,0360,34831,,0,5608.00,5608.00,5608.00,5608.00
66000190_1,RPR AAA/FEM OPEN PROC,Ambulatory Surgical,0360,34832,,0,5608.00,5608.00,5608.00,5608.00
66000190_1,RPR AAA/FEM OPEN PROC,Inpatient,0360,34832,,0,5608.00,5608.00,5608.00,5608.00
66000192_1,EXPOSE ILIAC FOR TAA PROS OPEN,Ambulatory Surgical,0360,34833,,0,1220.00,1220.00,1220.00,1220.00
66000192_1,EXPOSE ILIAC FOR TAA PROS OPEN,Inpatient,0360,34833,,0,1220.00,1220.00,1220.00,1220.00
66000194_1,EXPOSE BRCHL FOR TAA PROS OPEN,Ambulatory Surgical,0360,34834,,0,558.00,558.00,558.00,558.00
66000194_1,EXPOSE BRCHL FOR TAA PROS OPEN,Inpatient,0360,34834,,0,558.00,558.00,558.00,558.00
66000204_1,"SPINAL PUNCTURE, LUMBAR,DIAG",Ambulatory Surgical,0320,62270,,0,1355.00,1355.00,1355.00,1355.00
66000204_1,"SPINAL PUNCTURE, LUMBAR,DIAG",Inpatient,0320,62270,,0,1355.00,1355.00,1355.00,1355.00
66000212_1,RPR AV FISTULA EXTREM REV/REM,Ambulatory Surgical,0360,35190,,0,12384.00,12384.00,12384.00,12384.00
66000212_1,RPR AV FISTULA EXTREM REV/REM,Inpatient,0360,35190,,0,12384.00,12384.00,12384.00,12384.00
66000214_1,PTA RENAL/VISC ART,Ambulatory Surgical,0360,37246,,0,19187.00,19187.00,19187.00,19187.00
66000214_1,PTA RENAL/VISC ART,Inpatient,0360,37246,,0,19187.00,19187.00,19187.00,19187.00
66000220_1,PTA UPPER EXT VEN,Ambulatory Surgical,0360,35476,,0,19187.00,19187.00,19187.00,19187.00
66000220_1,PTA UPPER EXT VEN,Inpatient,0360,35476,,0,19187.00,19187.00,19187.00,19187.00
66000222_1,PLACE NEEDLE/CATH IN VEIN,Ambulatory Surgical,0360,36000,,0,439.00,439.00,439.00,439.00
66000222_1,PLACE NEEDLE/CATH IN VEIN,Inpatient,0360,36000,,0,439.00,439.00,439.00,439.00
66000224_1,INJ PSEUDOANEURYSM W/TX,Ambulatory Surgical,0360,36002,,0,831.00,831.00,831.00,831.00
66000224_1,INJ PSEUDOANEURYSM W/TX,Inpatient,0360,36002,,0,831.00,831.00,831.00,831.00
66000226_1,NON SEL CATH PLCMNT VEIN OTHER,Ambulatory Surgical,0360,36005,,0,1197.00,1197.00,1197.00,1197.00
66000226_1,NON SEL CATH PLCMNT VEIN OTHER,Inpatient,0360,36005,,0,1197.00,1197.00,1197.00,1197.00
66000228_1,NON SEL CATH PLCMNT VENA CAVA,Ambulatory Surgical,0360,36010,,0,1040.00,1040.00,1040.00,1040.00
66000228_1,NON SEL CATH PLCMNT VENA CAVA,Inpatient,0360,36010,,0,1040.00,1040.00,1040.00,1040.00
66000230_1,1ST ORD CATH PLCMNT VEIN,Ambulatory Surgical,0360,36011,,0,956.00,956.00,956.00,956.00
66000230_1,1ST ORD CATH PLCMNT VEIN,Inpatient,0360,36011,,0,956.00,956.00,956.00,956.00
66000232_1,2ND ORD CATH PLCMNT VEIN,Ambulatory Surgical,0360,36012,,0,1255.00,1255.00,1255.00,1255.00
66000232_1,2ND ORD CATH PLCMNT VEIN,Inpatient,0360,36012,,0,1255.00,1255.00,1255.00,1255.00
66000234_1,NON SEL RA/MPA CATH PLCMNT,Ambulatory Surgical,0360,36013,,0,262.00,262.00,262.00,262.00
66000234_1,NON SEL RA/MPA CATH PLCMNT,Inpatient,0360,36013,,0,262.00,262.00,262.00,262.00
66000236_1,SEL CATH PLCMNT RT/LT PA,Ambulatory Surgical,0360,36014,,0,2687.00,2687.00,2687.00,2687.00
66000236_1,SEL CATH PLCMNT RT/LT PA,Inpatient,0360,36014,,0,2687.00,2687.00,2687.00,2687.00
66000238_1,INTRO CATH BRACH ART,Ambulatory Surgical,0360,36015,,0,1446.00,1446.00,1446.00,1446.00
66000238_1,INTRO CATH BRACH ART,Inpatient,0360,36015,,0,1446.00,1446.00,1446.00,1446.00
66000240_1,INTRO CATH BRACH ART,Ambulatory Surgical,0360,36120,,0,1607.00,1607.00,1607.00,1607.00
66000240_1,INTRO CATH BRACH ART,Inpatient,0360,36120,,0,1607.00,1607.00,1607.00,1607.00
66000242_1,NON SEL EXTRMTY CATH PLCMNT,Ambulatory Surgical,0360,36140,,0,1258.00,1258.00,1258.00,1258.00
66000242_1,NON SEL EXTRMTY CATH PLCMNT,Inpatient,0360,36140,,0,1258.00,1258.00,1258.00,1258.00
66000244_1,CATH AV SHUNT EVAL W/IMAG,Ambulatory Surgical,0360,36901,,0,3597.00,3597.00,3597.00,3597.00
66000244_1,CATH AV SHUNT EVAL W/IMAG,Inpatient,0360,36901,,0,3597.00,3597.00,3597.00,3597.00
66000248_1,SEL AORTA CATH W/IMAGE,Ambulatory Surgical,0360,36200,,0,1350.00,1350.00,1350.00,1350.00
66000248_1,SEL AORTA CATH W/IMAGE,Inpatient,0360,36200,,0,1350.00,1350.00,1350.00,1350.00
66000250_1,1ST ORD CATH PLCMNT HEAD/NECK,Ambulatory Surgical,0360,36215,,0,1819.00,1819.00,1819.00,1819.00
66000250_1,1ST ORD CATH PLCMNT HEAD/NECK,Inpatient,0360,36215,,0,1819.00,1819.00,1819.00,1819.00
66000252_1,2ND ORD CATH PLCMNT HEAD/NECK,Ambulatory Surgical,0360,36216,,0,1840.00,1840.00,1840.00,1840.00
66000252_1,2ND ORD CATH PLCMNT HEAD/NECK,Inpatient,0360,36216,,0,1840.00,1840.00,1840.00,1840.00
66000254_1,3RD ORD CATH PLCMNT HEAD/NECK,Ambulatory Surgical,0360,36217,,0,1930.00,1930.00,1930.00,1930.00
66000254_1,3RD ORD CATH PLCMNT HEAD/NECK,Inpatient,0360,36217,,0,1930.00,1930.00,1930.00,1930.00
66000256_1,ADD ORD CATH PLCMNT ADD H&N,Ambulatory Surgical,0360,36218,,0,684.00,684.00,684.00,684.00
66000256_1,ADD ORD CATH PLCMNT ADD H&N,Inpatient,0360,36218,,0,684.00,684.00,684.00,684.00
66000258_1,NON SEL HEAD/NECK (ARCH) R/O,Ambulatory Surgical,0360,36221,,0,11209.00,11209.00,11209.00,11209.00
66000258_1,NON SEL HEAD/NECK (ARCH) R/O,Inpatient,0360,36221,,0,11209.00,11209.00,11209.00,11209.00
66000260_1,SEL COM CAR/EXT CAR R/O UNI,Ambulatory Surgical,0360,36222,,0,11209.00,11209.00,11209.00,11209.00
66000260_1,SEL COM CAR/EXT CAR R/O UNI,Inpatient,0360,36222,,0,11209.00,11209.00,11209.00,11209.00
66000262_1,SEL COM CAR/INT CAR R/O UNI,Ambulatory Surgical,0360,36223,,0,11209.00,11209.00,11209.00,11209.00
66000262_1,SEL COM CAR/INT CAR R/O UNI,Inpatient,0360,36223,,0,11209.00,11209.00,11209.00,11209.00
66000264_1,SEL INT CAR INTRCRN R/O UNI,Ambulatory Surgical,0360,36224,,0,19635.00,19635.00,19635.00,19635.00
