,Procedure #,Procedure Description,CPT/HCPC,Charge,Blue Cross Charge,United Health Charge,Providence Charge,Aetna Charge,Cigna Charge,Moda Charge,First Choice Health Charge,First Choice Health - GSH Charge,EOCCO OP Charge,EOCCO IP Charge,Valenz Health Charge,Pacific Source Charge,PHCS Charge,MODA Advantage OP Charge,De-Identified Minimum Charge,De-Identified Maximum Charge
3160,HGS31049,HGS ANTI-ENA,86235,147.0,132.3,132.3,139.65,139.65,139.65,139.65,136.71,88.2,12.55,12.55,142.59,139.65,139.65,64.827,12.55,142.59
3161,HGS31052,"HGS FLUORESCENT AB, EACH",86235,101.0,90.9,90.9,95.94999999999999,95.94999999999999,95.94999999999999,95.94999999999999,93.93,60.599999999999994,12.55,12.55,97.97,95.94999999999999,95.94999999999999,44.541000000000004,12.55,97.97
3162,HGS31052,"HGS FLUORESCENT AB, EACH",86235,92.0,82.8,82.8,87.39999999999999,87.39999999999999,87.39999999999999,87.39999999999999,85.56,55.199999999999996,12.55,12.55,89.24,87.39999999999999,87.39999999999999,40.572,12.55,89.24
3163,HGS31586,HGS EXTRACTABLE NUCLEAR AB EACH,86235,164.0,147.6,147.6,155.79999999999998,155.79999999999998,155.79999999999998,155.79999999999998,152.52,98.39999999999999,12.55,12.55,159.07999999999998,155.79999999999998,155.79999999999998,72.324,12.55,159.07999999999998
3164,HGS86235,HGS ANTIHISTONE ANTIBODIES,86235,164.0,147.6,147.6,155.79999999999998,155.79999999999998,155.79999999999998,155.79999999999998,152.52,98.39999999999999,12.55,12.55,159.07999999999998,155.79999999999998,155.79999999999998,72.324,12.55,159.07999999999998
3165,4202578,PARIETAL CELL AB  IGG,86255,99.0,89.10000000000001,89.10000000000001,94.05,94.05,94.05,94.05,92.07000000000001,59.4,13.13,13.13,96.03,94.05,94.05,43.659,13.13,96.03
3166,4287256,NEURONAL NUCLEAR AB  ANTI-HU,86255,149.0,134.1,134.1,141.54999999999998,141.54999999999998,141.54999999999998,141.54999999999998,138.57,89.39999999999999,13.13,13.13,144.53,141.54999999999998,141.54999999999998,65.709,13.13,144.53
3167,HGS31005,HGS ACETYL CHOLINE RECEPTOR ANTIBO,86255,97.0,87.3,87.3,92.14999999999999,92.14999999999999,92.14999999999999,92.14999999999999,90.21000000000001,58.199999999999996,13.13,13.13,94.09,92.14999999999999,92.14999999999999,42.777,13.13,94.09
3168,HGS32245,"HGS FLUOR AGENT AB, EACH AB",86255,140.0,126.0,126.0,133.0,133.0,133.0,133.0,130.20000000000002,84.0,13.13,13.13,135.79999999999998,133.0,133.0,61.74,13.13,135.79999999999998
3169,HGS32744,HGS NEUROMYELITITIS OPTICA IGG CSF,86255,695.0,625.5,625.5,660.25,660.25,660.25,660.25,646.35,417.0,13.13,13.13,674.15,660.25,660.25,306.495,13.13,674.15
3170,HGS86255,HGS ENDOMYSIAL ANTIBODY IGA,86255,132.0,118.8,118.8,125.39999999999999,125.39999999999999,125.39999999999999,125.39999999999999,122.76,79.2,13.13,13.13,128.04,125.39999999999999,125.39999999999999,58.212,13.13,128.04
3171,HGS31815,HGS SEMI-QT INDIR FLUOR AB,86256,148.0,133.20000000000002,133.20000000000002,140.6,140.6,140.6,140.6,137.64000000000001,88.8,13.13,13.13,143.56,140.6,140.6,65.268,13.13,143.56
3172,HGS32528,"HGS NONINFECT IF TITER, EA AB",86256,97.0,87.3,87.3,92.14999999999999,92.14999999999999,92.14999999999999,92.14999999999999,90.21000000000001,58.199999999999996,13.13,13.13,94.09,92.14999999999999,92.14999999999999,42.777,13.13,94.09
3173,HGS32671,HGS FLOURESCENT AB TITER,86256,50.0,45.0,45.0,47.5,47.5,47.5,47.5,46.5,30.0,13.13,13.13,48.5,47.5,47.5,22.05,13.13,48.5
3174,HGS83531,HGS CYTOPLASMIC (C-ANCA),86256,91.0,81.9,81.9,86.45,86.45,86.45,86.45,84.63000000000001,54.6,13.13,13.13,88.27,86.45,86.45,40.131,13.13,88.27
3175,HGS83532,HGS  PERINUCLEAR (P-ANCA),86256,91.0,81.9,81.9,86.45,86.45,86.45,86.45,84.63000000000001,54.6,13.13,13.13,88.27,86.45,86.45,40.131,13.13,88.27
3176,HGS83533,HGS ATYPICAL P-ANCA,86256,91.0,81.9,81.9,86.45,86.45,86.45,86.45,84.63000000000001,54.6,13.13,13.13,88.27,86.45,86.45,40.131,13.13,88.27
3177,HGS83534,HGS MYELIN ASSOC GLY IGM RFLX,86256,91.0,81.9,81.9,86.45,86.45,86.45,86.45,84.63000000000001,54.6,13.13,13.13,88.27,86.45,86.45,40.131,13.13,88.27
3178,HGS8625801,"HGS ANTIGLIADIN ABS, IGA",86258,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,15.0,15.0,14.549999999999999,14.25,14.25,6.615,15.0,14.549999999999999
3179,HGS8625802,"HGS ANTIGLIADIN ABS, IGG",86258,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,15.0,15.0,14.549999999999999,14.25,14.25,6.615,15.0,14.549999999999999
3180,HGS31086,HGS IMMUNOASSAY FOR TUMOR ANTIGEN,86300,226.0,203.4,203.4,214.7,214.7,214.7,214.7,210.18,135.6,14.57,14.57,219.22,214.7,214.7,99.66600000000001,14.57,219.22
3181,HGS31086,HGS IMMUNOASSAY FOR TUMOR ANTIGEN,86300,86.0,77.4,77.4,81.7,81.7,81.7,81.7,79.98,51.6,14.57,14.57,83.42,81.7,81.7,37.926,14.57,83.42
3182,HGS31087,HGS CA 19-19,86301,315.0,283.5,283.5,299.25,299.25,299.25,299.25,292.95,189.0,14.57,14.57,305.55,299.25,299.25,138.915,14.57,305.55
3183,HGS31087,HGS CA 19-19,86301,99.0,89.10000000000001,89.10000000000001,94.05,94.05,94.05,94.05,92.07000000000001,59.4,14.57,14.57,96.03,94.05,94.05,43.659,14.57,96.03
3184,HGS31088,HGS CARBOHYDRATE ANTIGEN 125,86304,181.0,162.9,162.9,171.95,171.95,171.95,171.95,168.33,108.6,14.57,14.57,175.57,171.95,171.95,79.821,14.57,175.57
3185,HGS31088,HGS CARBOHYDRATE ANTIGEN 125,86304,51.0,45.9,45.9,48.449999999999996,48.449999999999996,48.449999999999996,48.449999999999996,47.43,30.599999999999998,14.57,14.57,49.47,48.449999999999996,48.449999999999996,22.491,14.57,49.47
3186,HGS32416,HGS HE4 - HUM EPIDIDYMIS PROTEIN 4,86305,331.0,297.90000000000003,297.90000000000003,314.45,314.45,314.45,314.45,307.83000000000004,198.6,331.0,331.0,321.07,314.45,314.45,145.97099999999998,331.0,321.07
3187,HGS36241,HGS HUMAN EPDIDYMIS PROTEIN 4 (HE4),86305,355.0,319.5,319.5,337.25,337.25,337.25,337.25,330.15000000000003,213.0,355.0,355.0,344.34999999999997,337.25,337.25,156.555,355.0,344.34999999999997
3188,HGS31332,HGS MONONUCLEOSIS TEST,86308,100.0,90.0,90.0,95.0,95.0,95.0,95.0,93.0,60.0,3.63,3.63,97.0,95.0,95.0,44.1,3.63,97.0
3189,HGS31332,HGS MONONUCLEOSIS TEST,86308,57.0,51.300000000000004,51.300000000000004,54.15,54.15,54.15,54.15,53.010000000000005,34.199999999999996,3.63,3.63,55.29,54.15,54.15,25.136999999999997,3.63,55.29
3190,HGS32409,HGS HETEROPHILE ANTIBODY,86308,66.0,59.4,59.4,62.699999999999996,62.699999999999996,62.699999999999996,62.699999999999996,61.38,39.6,3.63,3.63,64.02,62.699999999999996,62.699999999999996,29.106,3.63,64.02
3191,HGS32054,HGS IMMUNOASSAY FOR TUMOR AG,86316,135.0,121.5,121.5,128.25,128.25,128.25,128.25,125.55000000000001,81.0,14.57,14.57,130.95,128.25,128.25,59.535,14.57,130.95
3192,HGS32382,"HGS INF AGENT, EACH",86317,22.0,19.8,19.8,20.9,20.9,20.9,20.9,20.46,13.2,10.49,10.49,21.34,20.9,20.9,9.702,10.49,21.34
3193,HGS32441,"HGS TETANUS+DIPTHERIA AB, IgG",86317,50.0,45.0,45.0,47.5,47.5,47.5,47.5,46.5,30.0,10.49,10.49,48.5,47.5,47.5,22.05,10.49,48.5
3194,HGS31045,HGS IMMUNOASSAY INFECTIOUS AGENT 1,86317,212.0,190.8,190.8,201.39999999999998,201.39999999999998,201.39999999999998,201.39999999999998,197.16,127.19999999999999,10.49,10.49,205.64,201.39999999999998,201.39999999999998,93.49199999999999,10.49,205.64
3195,HGS31282,HGS IMMUNOELECTROPHORESIS FLUID,86325,320.0,288.0,288.0,304.0,304.0,304.0,304.0,297.6,192.0,13.13,13.13,310.4,304.0,304.0,141.12,13.13,310.4
3196,HGS31958,HC HGS PIGEON SERUM IGG,86331,53.0,47.7,47.7,50.349999999999994,50.349999999999994,50.349999999999994,50.349999999999994,49.29,31.799999999999997,8.39,8.39,51.41,50.349999999999994,50.349999999999994,23.372999999999998,8.39,51.41
3197,HGS3195802,HGS PIGEON SERUM IGG,86331,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,8.39,8.39,20.37,19.95,19.95,9.261000000000001,8.39,20.37
3198,HGS31995,HGS IMMUNE COMPLEX ASSAY,86332,200.0,180.0,180.0,190.0,190.0,190.0,190.0,186.0,120.0,17.06,17.06,194.0,190.0,190.0,88.2,17.06,194.0
3199,HGS31613,HGS IMMUNOFIXATION ELECTROPHORSIS,86334,119.0,107.10000000000001,107.10000000000001,113.05,113.05,113.05,113.05,110.67,71.39999999999999,13.13,13.13,115.42999999999999,113.05,113.05,52.479,13.13,115.42999999999999
3200,4334702,IMMUNOELECTROPHORESIS  URINE,86335,324.0,291.6,291.6,307.8,307.8,307.8,307.8,301.32,194.4,13.13,13.13,314.28,307.8,307.8,142.884,13.13,314.28
3201,4205001,"IMMUNOFIXATION, URINE",86335,324.0,291.6,291.6,307.8,307.8,307.8,307.8,301.32,194.4,13.13,13.13,314.28,307.8,307.8,142.884,13.13,314.28
3202,HGS31615,HGS IMMUNOFIXATION ELECTROPHROSIS,86335,316.0,284.40000000000003,284.40000000000003,300.2,300.2,300.2,300.2,293.88,189.6,13.13,13.13,306.52,300.2,300.2,139.356,13.13,306.52
3203,HGS32067,HGS INHIBIN A (QUAD),86336,53.0,47.7,47.7,50.349999999999994,50.349999999999994,50.349999999999994,50.349999999999994,49.29,31.799999999999997,10.91,10.91,51.41,50.349999999999994,50.349999999999994,23.372999999999998,10.91,51.41
3204,HGS32576,HGS INHIBIN A (DIMER),86336,69.0,62.1,62.1,65.55,65.55,65.55,65.55,64.17,41.4,10.91,10.91,66.92999999999999,65.55,65.55,30.429000000000002,10.91,66.92999999999999
3205,HGS86337,HGS INSULIN AUTOANTIBODY,86337,95.0,85.5,85.5,90.25,90.25,90.25,90.25,88.35000000000001,57.0,14.99,14.99,92.14999999999999,90.25,90.25,41.895,14.99,92.14999999999999
3206,HGS31288,HGS INSULIN ANTIBODY,86337,262.0,235.8,235.8,248.89999999999998,248.89999999999998,248.89999999999998,248.89999999999998,243.66000000000003,157.2,14.99,14.99,254.14,248.89999999999998,248.89999999999998,115.542,14.99,254.14
3207,HGS31288,HGS INSULIN ANTIBODY,86337,138.0,124.2,124.2,131.1,131.1,131.1,131.1,128.34,82.8,14.99,14.99,133.85999999999999,131.1,131.1,60.858000000000004,14.99,133.85999999999999
3208,HGS31976,HGS INTRINSIC FACTOR BLOCKING AB,86340,224.0,201.6,201.6,212.79999999999998,212.79999999999998,212.79999999999998,212.79999999999998,208.32000000000002,134.4,10.56,10.56,217.28,212.79999999999998,212.79999999999998,98.784,10.56,217.28
3209,HGS86341,HGS GLUTAMIC ACID DECARBOXYLATE,86341,66.0,59.4,59.4,62.699999999999996,62.699999999999996,62.699999999999996,62.699999999999996,61.38,39.6,16.5,16.5,64.02,62.699999999999996,62.699999999999996,29.106,16.5,64.02
3210,HGS31812,HGS ISLET CELL ANTIBODY,86341,133.0,119.7,119.7,126.35,126.35,126.35,126.35,123.69000000000001,79.8,16.5,16.5,129.01,126.35,126.35,58.653,16.5,129.01
3211,HGS32610,HGS IA-2 ANTIBODY,86341,58.0,52.2,52.2,55.099999999999994,55.099999999999994,55.099999999999994,55.099999999999994,53.940000000000005,34.8,16.5,16.5,56.26,55.099999999999994,55.099999999999994,25.578,16.5,56.26
3212,HGS32468,HGS NEUTRO OXI BURST ASSAY (DHR),86352,373.0,335.7,335.7,354.34999999999997,354.34999999999997,354.34999999999997,354.34999999999997,346.89000000000004,223.79999999999998,95.1,95.1,361.81,354.34999999999997,354.34999999999997,164.493,95.1,361.81
3213,HGS32748,HGS INFLIXMAB ACTIVITY,86352,511.0,459.90000000000003,459.90000000000003,485.45,485.45,485.45,485.45,475.23,306.59999999999997,95.1,95.1,495.66999999999996,485.45,485.45,225.35100000000003,95.1,495.66999999999996
3214,HGS32749,HGS INFLIXMAB NEUTRAL ANTIBODY,86352,675.0,607.5,607.5,641.25,641.25,641.25,641.25,627.75,405.0,95.1,95.1,654.75,641.25,641.25,297.675,95.1,654.75
3215,HGS32737,HGS B CELLS TOTAL COUNT,86355,192.0,172.8,172.8,182.39999999999998,182.39999999999998,182.39999999999998,182.39999999999998,178.56,115.19999999999999,26.41,26.41,186.24,182.39999999999998,182.39999999999998,84.67200000000001,26.41,186.24
3216,HGS86356,"HGS MONONUCLEAR CELL ANIGEN, EACH",86356,300.0,270.0,270.0,285.0,285.0,285.0,285.0,279.0,180.0,300.0,300.0,291.0,285.0,285.0,132.3,300.0,291.0
3217,HGS32376,KILLER CELL CD3-CD6+CD56,86357,154.0,138.6,138.6,146.29999999999998,146.29999999999998,146.29999999999998,146.29999999999998,143.22,92.39999999999999,26.41,26.41,149.38,146.29999999999998,146.29999999999998,67.914,26.41,149.38
3218,HGS32375,HGS T CELLS TOTAL COUNT,86359,405.0,364.5,364.5,384.75,384.75,384.75,384.75,376.65000000000003,243.0,26.41,26.41,392.84999999999997,384.75,384.75,178.605,26.41,392.84999999999997
3219,HGS32377,HGS T CELL ABSOLUTE COUNT/RATIO,86360,505.0,454.5,454.5,479.75,479.75,479.75,479.75,469.65000000000003,303.0,32.89,32.89,489.84999999999997,479.75,479.75,222.705,32.89,489.84999999999997
3220,HGS32335,HGS TOTAL ABSOLUTE LYMPHS,86361,97.0,87.3,87.3,92.14999999999999,92.14999999999999,92.14999999999999,92.14999999999999,90.21000000000001,58.199999999999996,18.75,18.75,94.09,92.14999999999999,92.14999999999999,42.777,18.75,94.09
3221,HGS32560,HGS ABSOLUTE CD4 COUNT,86361,148.0,133.20000000000002,133.20000000000002,140.6,140.6,140.6,140.6,137.64000000000001,88.8,18.75,18.75,143.56,140.6,140.6,65.268,18.75,143.56
3222,4204376,TISSUE TRANSGLUTAMINASE AB IGA,86364,126.0,113.4,113.4,119.69999999999999,119.69999999999999,119.69999999999999,119.69999999999999,117.18,75.6,126.0,126.0,122.22,119.69999999999999,119.69999999999999,55.565999999999995,126.0,122.22
3223,4306627,TISSUE TRANSGLUTAM ANTIBODY IGA,86364,126.0,113.4,113.4,119.69999999999999,119.69999999999999,119.69999999999999,119.69999999999999,117.18,75.6,126.0,126.0,122.22,119.69999999999999,119.69999999999999,55.565999999999995,126.0,122.22
3224,4306635,TISSUE TRANSGLUTAM ANTIBODY IGG,86364,126.0,113.4,113.4,119.69999999999999,119.69999999999999,119.69999999999999,119.69999999999999,117.18,75.6,126.0,126.0,122.22,119.69999999999999,119.69999999999999,55.565999999999995,126.0,122.22
3225,HGS86364,HGS TISSUE TRANSGLUTAM ANTIBODY IGA,86364,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,15.0,15.0,14.549999999999999,14.25,14.25,6.615,15.0,14.549999999999999
3226,HGS8636401,HGS TISSUE TRANSGLUTAM ANTIBODY IGG,86364,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,15.0,15.0,14.549999999999999,14.25,14.25,6.615,15.0,14.549999999999999
3227,HGS31057,HGS ANTIMICROSOMAL ANTIBODY,86376,58.0,52.2,52.2,55.099999999999994,55.099999999999994,55.099999999999994,55.099999999999994,53.940000000000005,34.8,10.19,10.19,56.26,55.099999999999994,55.099999999999994,25.578,10.19,56.26
3228,HGS31057,HGS ANTIMICROSOMAL ANTIBODY,86376,49.0,44.1,44.1,46.55,46.55,46.55,46.55,45.57,29.4,10.19,10.19,47.53,46.55,46.55,21.608999999999998,10.19,47.53
3229,HGS86381,HGS MITOCHONDRIAL (M2) ANTIBODY,86381,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,15.0,15.0,14.549999999999999,14.25,14.25,6.615,15.0,14.549999999999999
3230,HGS31387,HGS RHEUMATOID FACTOR QUANT,86431,133.0,119.7,119.7,126.35,126.35,126.35,126.35,123.69000000000001,79.8,3.97,3.97,129.01,126.35,126.35,58.653,3.97,129.01
3231,HGS31387,HGS RHEUMATOID FACTOR QUANT,86431,64.0,57.6,57.6,60.8,60.8,60.8,60.8,59.52,38.4,3.97,3.97,62.08,60.8,60.8,28.224,3.97,62.08
3232,HGS32330,HGS TB TEST IMMUN GOLD,86480,219.0,197.1,197.1,208.04999999999998,208.04999999999998,208.04999999999998,208.04999999999998,203.67000000000002,131.4,43.39,43.39,212.43,208.04999999999998,208.04999999999998,96.579,43.39,212.43
3233,HGS32589,HGS T-SPOT TUBERCULOSIS PANEL (TB),86481,212.0,190.8,190.8,201.39999999999998,201.39999999999998,201.39999999999998,201.39999999999998,197.16,127.19999999999999,70.0,70.0,205.64,201.39999999999998,201.39999999999998,93.49199999999999,70.0,205.64
3234,HGS80438,HGS TUBERCULOSIS INTRADERM-PBC-FAC,86580,46.0,41.4,41.4,43.699999999999996,43.699999999999996,43.699999999999996,43.699999999999996,42.78,27.599999999999998,7.45,7.45,44.62,43.699999999999996,43.699999999999996,20.286,7.45,44.62
3235,4336806,RPR-RAPID PLASMA REAGIN,86592,29.0,26.1,26.1,27.549999999999997,27.549999999999997,27.549999999999997,27.549999999999997,26.970000000000002,17.4,2.99,2.99,28.13,27.549999999999997,27.549999999999997,12.789,2.99,28.13
3236,4338158,VDRL  CSF,86592,29.0,26.1,26.1,27.549999999999997,27.549999999999997,27.549999999999997,27.549999999999997,26.970000000000002,17.4,2.99,2.99,28.13,27.549999999999997,27.549999999999997,12.789,2.99,28.13
3237,HGS31420,HGS SYPHILIS TEST,86592,69.0,62.1,62.1,65.55,65.55,65.55,65.55,64.17,41.4,2.99,2.99,66.92999999999999,65.55,65.55,30.429000000000002,2.99,66.92999999999999
3238,HGS31420,HGS SYPHILIS TEST,86592,30.0,27.0,27.0,28.5,28.5,28.5,28.5,27.900000000000002,18.0,2.99,2.99,29.099999999999998,28.5,28.5,13.23,2.99,29.099999999999998
3239,HGS32148,HGS SYPHILIS TEST NON-TREP QUANT,86593,68.0,61.2,61.2,64.6,64.6,64.6,64.6,63.24,40.8,3.08,3.08,65.96,64.6,64.6,29.988,3.08,65.96
3240,HGS32148,HGS SYPHILIS TEST NON-TREP QUANT,86593,45.0,40.5,40.5,42.75,42.75,42.75,42.75,41.85,27.0,3.08,3.08,43.65,42.75,42.75,19.845,3.08,43.65
3241,HGS36234,HGS ACTINOMYCES,86602,112.0,100.8,100.8,106.39999999999999,106.39999999999999,106.39999999999999,106.39999999999999,104.16000000000001,67.2,7.13,7.13,108.64,106.39999999999999,106.39999999999999,49.392,7.13,108.64
3242,HGS31961,HGS THERMOACTINOMYCES VULGARIS IGG,86602,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,7.13,7.13,20.37,19.95,19.95,9.261000000000001,7.13,20.37
3243,HGS31960,HGS THERMOACTINOMYCES SACCHARI IGG,86602,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,7.13,7.13,20.37,19.95,19.95,9.261000000000001,7.13,20.37
3244,HGS32022,HGS ASPERGILLUS ANTIBODY,86606,195.0,175.5,175.5,185.25,185.25,185.25,185.25,181.35000000000002,117.0,10.54,10.54,189.15,185.25,185.25,85.99499999999999,10.54,189.15
3245,HGS36238,"HGS FUNGAL ANTIBODY, ASPERGILLUS",86606,535.0,481.5,481.5,508.25,508.25,508.25,508.25,497.55,321.0,10.54,10.54,518.9499999999999,508.25,508.25,235.935,10.54,518.9499999999999
3246,HGS31956,HGS ASPERGILLUS FUMAGATUS IGG,86606,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,10.54,10.54,20.37,19.95,19.95,9.261000000000001,10.54,20.37
3247,HGS32752,HGS STREP PNEUMO AB,86609,45.0,40.5,40.5,42.75,42.75,42.75,42.75,41.85,27.0,9.02,9.02,43.65,42.75,42.75,19.845,9.02,43.65
3248,HGS36242,HGS N GONORRHOEAE ANTIBODY,86609,254.0,228.6,228.6,241.29999999999998,241.29999999999998,241.29999999999998,241.29999999999998,236.22,152.4,9.02,9.02,246.38,241.29999999999998,241.29999999999998,112.014,9.02,246.38
3249,HGS31957,HGS MICROPOLYSPORA FAENI IGG,86609,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,9.02,9.02,20.37,19.95,19.95,9.261000000000001,9.02,20.37
3250,HGS31876,HGS BARTONELLA AB EACH,86611,81.0,72.9,72.9,76.95,76.95,76.95,76.95,75.33,48.6,7.13,7.13,78.57,76.95,76.95,35.721,7.13,78.57
3251,HGS32326,HGS BLASTOMYCES ANTIBODY,86612,73.0,65.7,65.7,69.35,69.35,69.35,69.35,67.89,43.8,9.03,9.03,70.81,69.35,69.35,32.193000000000005,9.03,70.81
3252,HGS36239,"HGS FUNGAL ANTIBODY, BLASTOMYCES",86612,160.0,144.0,144.0,152.0,152.0,152.0,152.0,148.8,96.0,9.03,9.03,155.2,152.0,152.0,70.56,9.03,155.2
3253,HGS32333,"HGS BORDETELLA ANTIBODY, EACH",86615,65.0,58.5,58.5,61.75,61.75,61.75,61.75,60.45,39.0,9.23,9.23,63.05,61.75,61.75,28.665000000000003,9.23,63.05
3254,HGS32501,HGS B PERTUSSIS AB,86615,55.0,49.5,49.5,52.25,52.25,52.25,52.25,51.150000000000006,33.0,9.23,9.23,53.35,52.25,52.25,24.255,9.23,53.35
3255,HGS32246,HGS LYME(B.BURGDORFERI)WEST.BLOT,86617,93.0,83.7,83.7,88.35,88.35,88.35,88.35,86.49000000000001,55.8,10.84,10.84,90.21,88.35,88.35,41.013,10.84,90.21
3256,HGS31318,HGS LYME IGG/IGM,86618,168.0,151.20000000000002,151.20000000000002,159.6,159.6,159.6,159.6,156.24,100.8,11.92,11.92,162.96,159.6,159.6,74.08800000000001,11.92,162.96
3257,HGS31318,HGS LYME IGG/IGM,86618,92.0,82.8,82.8,87.39999999999999,87.39999999999999,87.39999999999999,87.39999999999999,85.56,55.199999999999996,11.92,11.92,89.24,87.39999999999999,87.39999999999999,40.572,11.92,89.24
3258,HGS32632,HGS BORRELIA HERMSII AB - IFA,86619,149.0,134.1,134.1,141.54999999999998,141.54999999999998,141.54999999999998,141.54999999999998,138.57,89.39999999999999,9.37,9.37,144.53,141.54999999999998,141.54999999999998,65.709,9.37,144.53
3259,HGS31081,HGS BRUCELLOSIS TITER,86622,138.0,124.2,124.2,131.1,131.1,131.1,131.1,128.34,82.8,6.25,6.25,133.85999999999999,131.1,131.1,60.858000000000004,6.25,133.85999999999999
3260,HGS31991,HGS CHLAMYDIA IGG,86631,95.0,85.5,85.5,90.25,90.25,90.25,90.25,88.35000000000001,57.0,8.27,8.27,92.14999999999999,90.25,90.25,41.895,8.27,92.14999999999999
3261,HGS31975,HGS CHLAMYDIA IGM,86632,178.0,160.20000000000002,160.20000000000002,169.1,169.1,169.1,169.1,165.54000000000002,106.8,8.88,8.88,172.66,169.1,169.1,78.49799999999999,8.88,172.66
3262,HGS32021,HGS COCCIDIODES ANTIBODY,86635,100.0,90.0,90.0,95.0,95.0,95.0,95.0,93.0,60.0,8.03,8.03,97.0,95.0,95.0,44.1,8.03,97.0
3263,HGS31385,HGS Q-FEVER ANTIBODIES,86638,39.0,35.1,35.1,37.05,37.05,37.05,37.05,36.27,23.4,8.48,8.48,37.83,37.05,37.05,17.198999999999998,8.48,37.83
3264,HGS31127,"HGS CMV AB, IgG",86644,106.0,95.4,95.4,100.69999999999999,100.69999999999999,100.69999999999999,100.69999999999999,98.58,63.599999999999994,10.07,10.07,102.82,100.69999999999999,100.69999999999999,46.745999999999995,10.07,102.82
3265,HGS31127,"HGS CMV AB, IgG",86644,84.0,75.60000000000001,75.60000000000001,79.8,79.8,79.8,79.8,78.12,50.4,10.07,10.07,81.48,79.8,79.8,37.044000000000004,10.07,81.48
3266,HGS31128,"HGS CMV AB, IgM",86645,106.0,95.4,95.4,100.69999999999999,100.69999999999999,100.69999999999999,100.69999999999999,98.58,63.599999999999994,11.8,11.8,102.82,100.69999999999999,100.69999999999999,46.745999999999995,11.8,102.82
3267,HGS31128,"HGS CMV AB, IgM",86645,85.0,76.5,76.5,80.75,80.75,80.75,80.75,79.05,51.0,11.8,11.8,82.45,80.75,80.75,37.485,11.8,82.45
3268,HGS86658,HGS COXACKIE A VIRUS ANTIBODIES IGG/IGM,86658,20.0,18.0,18.0,19.0,19.0,19.0,19.0,18.6,12.0,9.12,9.12,19.4,19.0,19.0,8.82,9.12,19.4
3269,HGS31180,HGS EPSTEIN-BARR VIRUS EARLY ANTIG,86663,152.0,136.8,136.8,144.4,144.4,144.4,144.4,141.36,91.2,9.18,9.18,147.44,144.4,144.4,67.032,9.18,147.44
3270,HGS32363,HGS EBV NUC AB IgG,86664,57.0,51.300000000000004,51.300000000000004,54.15,54.15,54.15,54.15,53.010000000000005,34.199999999999996,10.7,10.7,55.29,54.15,54.15,25.136999999999997,10.7,55.29
3271,HGS31183,HGS EPSTEIN-BARR VIRUS,86665,167.0,150.3,150.3,158.65,158.65,158.65,158.65,155.31,100.2,12.7,12.7,161.99,158.65,158.65,73.647,12.7,161.99
3272,HGS32364,HGS EBV CAPSID AB IgG,86665,38.0,34.2,34.2,36.1,36.1,36.1,36.1,35.34,22.8,12.7,12.7,36.86,36.1,36.1,16.758,12.7,36.86
3273,HGS32365,HGS EBV CAPSID AB IgM,86665,44.0,39.6,39.6,41.8,41.8,41.8,41.8,40.92,26.4,12.7,12.7,42.68,41.8,41.8,19.404,12.7,42.68
3274,HGS31962,HGS AUREOBASIDIUM PULLULANS IGG,86671,92.0,82.8,82.8,87.39999999999999,87.39999999999999,87.39999999999999,87.39999999999999,85.56,55.199999999999996,8.58,8.58,89.24,87.39999999999999,87.39999999999999,40.572,8.58,89.24
