,Charge Code,Description,CPT/HCPCS Code,Price
4610,30200415.0,Hc C. Pneumoniae Igg *89,86631,6.55
4611,30200416.0,Hc C. Pneumoniae Iga *89,86631,6.55
4612,30200417.0,Hc C. Pneumoniae Igm *89,86632,7.02
4613,30200418.0,Hc Blastomyces Ab *89,86612,40.5
4614,30200419.0,Hc Aspergillus Flavus *89,86606,16.37
4615,30200420.0,Hc Aspergillus Fumigatus *89,86606,16.37
4616,30200421.0,Hc Aspergillus Niger *89,86606,16.37
4617,30200422.0,Hc Histoplasma Ab Mycel *89,86698,13.59
4618,30200423.0,Hc Histoplasma Ab Yeast *89,86698,13.59
4619,30200424.0,Hc Histoplasma Immunodiff *89,86698,13.59
4620,30200425.0,Hc Polio Ab Type 1 2 3 *89,86382,35.16
4621,30200426.0,Hc Histoplasma Antigen *64,87385,50.0
4622,30200427.0,Hc Cysticercus Ab *89,86682,35.0
4623,30200428.0,Hc Filaria Igg4 Ab *89,86682,35.0
4624,30200429.0,Hc Htlv I/ii *18,86790,55.0
4625,30200430.0,Hc Lyme Disease Pnl Wb *18,86617,30.66
4626,30200431.0,Hc Legionella Ab *18,86713,37.5
4627,30200432.0,Hc Antimitochrondrial Ab *18,86255,13.11
4628,30200433.0,Hc Amoeba (e. Histo) *89,86753,13.48
4629,30200435.0,Hc Pneumococcal Igg Ab *89,86317,11.88
4630,30200436.0,Hc Cmv Igg Ab *18,86644,35.0
4631,30200437.0,Hc Histoplasma Antigen *139,87385,50.0
4632,30200438.0,Hc N/c Cysticercosis Ab Csf *106,86628,0.0
4633,30200439.0,Hc N/c Cysticercosis Ab Sr *106,86628,0.0
4634,30200440.0,Hc West Nile Virus Ab Csf *18,86789,28.0
4635,30200441.0,Hc West Nile Virus Ab Csf *18,86788,28.0
4636,30200442.0,Hc Typhus Fever Ab Igg Igm *18,86757,21.05
4637,30200443.0,Hc Syphilis Eia Ab,86780,82.0
4638,30200444.0,Hc Htlv I/ii *137,86790,24.5
4639,30200445.0,Hc Fungitel *89,84311,137.5
4640,30200446.0,Hc Vdrl *18,86592,17.5
4641,30200447.0,Hc Hep C Rna Qnt Bdna *45,87522,188.04
4642,30200448.0,"Hc Histoplasma Ag,ur *89",87385,32.7
4643,30200449.0,"Hc T.cruzi Ab, Total *89",86753,53.5
4644,30200450.0,Hc Arc Freeze Charge *36,86930,
4645,30200451.0,Hc Thawing Each Unit-prepooled,86931,1796.0
4646,30200452.0,"Hc Anti-cmv Test,arc*36",86644,50.0
4647,30200453.0,Hc Deglycerolization,86931,1796.0
4648,30200455.0,Hc Measles Antibody Igm *89,86765,43.0
4649,30200456.0,Hc Mumps Virus Antibody Igm *89,86735,17.0
4650,30200457.0,Hc Q Fever Igg Phase 1 *89,86638,12.6
4651,30200458.0,Hc Q Fever Igg Phase 2 *89,86638,12.6
4652,30200459.0,Hc Q Fever Igm Phase 1 *89,86638,12.6
4653,30200460.0,Hc Q Fever Igm Phase 2 *89,86638,12.6
4654,30200461.0,Hc Q Fever Igg Phase 1 Titer *89,86638,12.6
4655,30200462.0,Hc Q Fever Igg Phase 2 Titer *89,86638,12.6
4656,30200463.0,Hc Q Fever Igm Phase 2 Titer *89,86638,12.6
4657,30200464.0,Hc Ricketts (rmsf) Antbdy Igg *89,86757,21.05
4658,30200465.0,Hc Ricketts (rmsf) Antbdy Igm *89,86757,21.05
4659,30200466.0,Hc Rckts (rmsf)antbdy Igg Ttr *89,86757,21.05
4660,30200467.0,Hc Rckts (rmsf)antbdy Igmttr *89,86757,21.05
4661,30200468.0,Hc Rcktts (typ Fvr)antbdy Igg *89,86757,21.05
4662,30200469.0,Hc Rcktts (typ Fvr)antbdy Igm *89,86757,21.05
4663,30200470.0,Hc Rckts(typ Fvr)atby Igg Ttr *89,86757,21.05
4664,30200471.0,Hc Rckts(typ Fvr)atby Igm Ttr *89,86757,21.05
4665,30200472.0,"Hc Vdrl, Csf *89",86592,17.5
4666,30200474.0,Hc N/c West.equine Enceph *2state,86654,0.0
4667,30200475.0,Hc N/c St.louis Enceph *2 State,86653,0.0
4668,30200476.0,Hc N/c Norcardia Ab *2 State,86744,0.0
4669,30200477.0,Hc N/c Echinococcus Eia-csf *2 St,86682,0.0
4670,30200478.0,Hc N/c Echino Immunoblot *2 State,86682,0.0
4671,30200479.0,Hc Skin Test - Mumps,86486,112.0
4672,30200480.0,Hc Skin Test - Coccidioidomycosis,86490,366.0
4673,30200481.0,Hc Skin Test - Histoplasmosis,86510,366.0
4674,30200482.0,Hc Ppd/tb Skin/mantoux,86580,112.0
4675,30200483.0,Hc Koh Slide Skin,87220,27.0
4676,30200484.0,Hc H Influenza B Igg Ab *89,86684,17.23
4677,30200485.0,Hc Mycoplasma Igg Ab *89,86738,14.4
4678,30200486.0,Hc Mycoplasma Igm Ab *89,86738,14.4
4679,30200487.0,Hc West Nile Ab-csf Igg *89,86789,28.0
4680,30200488.0,Hc West Nile Ab-csf Igm *89,86788,28.0
4681,30200489.0,Hc Vzv Ab Igm Eia *89,86787,14.01
4682,30200490.0,"Hc Anti-hav, Igg",86849,151.0
4683,30200491.0,Hc Hepatitis Be Antibody *89,86707,12.58
4684,30200492.0,Hc Cmv Ab Igg *89,86644,35.0
4685,30200493.0,Hc Cmv Ab Igm *89,86645,18.32
4686,30200494.0,Hc Lyme Disease Ab Igg M Wb *89,86617,30.66
4687,30200495.0,Hc Rubella Ab Igm *89,86762,15.65
4688,30200496.0,Hc Ebv-nuc Ag Igg *89,86664,14.0
4689,30200497.0,Hc Ebv-vca Igg *89,86665,14.0
4690,30200498.0,Hc Ebv-vca Igm *89,86665,14.0
4691,30200499.0,Hc Epstein-barr Ea-d Igg Ab *89,86663,14.26
4692,30200500.0,Hc Yo Ab Titer Serum,86256,75.0
4693,30200501.0,Hc Electronic Crossmatch,86923,948.0
4694,30200502.0,Hc Arc Molecular Phenotyping,81403,0.0
4695,30200502.0,Hc Arc Molecular Phenotyping,81403,
4696,30200503.0,Hc Txrx Abo Type,86900,20.0
4697,30200504.0,Hc Txrx Rh Type,86901,20.0
4698,30200505.0,Hc Txrx Dat Each Reagent,86880,34.0
4699,30200506.0,Hc Txrx Antibody Screen,86850,55.0
4700,30200507.0,Hc Txrx Xm Immediate Spin,86920,948.0
4701,30200508.0,Hc Txrx Xm Antiglobulin,86922,948.0
4702,30200509.0,Hc Txrx Antibody Id,86870,1796.0
4703,30200510.0,Hc Prewarmed  Abid/screen  Incubation Technique,86921,948.0
4704,30200511.0,Hc Prewarmed Abid/screen Antiglobulin Technique,86922,948.0
4705,30200512.0,Hc Pcr-a Typing-ssp *110,81373,396.0
4706,30200513.0,Hc Pcr-b Typing-ssp *110,81373,396.0
4707,30200514.0,Hc Pcr-c Typing-ssp *110,81373,568.0
4708,30200515.0,Hc Drb1 Typing-ssp *110,81376,490.0
4709,30200516.0,Hc Pcr-dqb1 Typing-ssp *110,81376,337.0
4710,30200517.0,Hc Pcr Drb1 Dqb1 Typing -ssp*110,81375,628.0
4711,30200518.0,Hc Sequencing-a Typing *110,81380,499.0
4712,30200519.0,Hc Sequencing-b Typing *110,81380,505.0
4713,30200520.0,Hc Sequencing-c Typing *110,81380,580.0
4714,30200521.0,Hc Sequencing Dpb Typing *110,81382,618.0
4715,30200522.0,Hc Sequencing-dqb1 Typing *110,81382,618.0
4716,30200523.0,Hc  Sequencing - Drb1 Typing *110,81382,774.0
4717,30200524.0,Hc Lmx-a Typing-sso *110,81373,345.0
4718,30200525.0,Hc Lmx-b Typing-sso *110,81373,345.0
4719,30200526.0,Hc Lmx-c Typing-sso *110,81373,580.0
4720,30200527.0,Hc Lmx-drb1 Typing-sso *110,81376,501.0
4721,30200528.0,Hc Lmx-dqb1 Typing-sso *110,81376,345.0
4722,30200529.0,Hc Lmx-dqa1 Typing-sso *110,81376,345.0
4723,30200530.0,Hc Lmx-drb3/4/5 Typing-sso *110,81376,345.0
4724,30200531.0,Hc Lmx-dpa Dpb Typing-sso *110,81376,589.0
4725,30200532.0,Hc Cd31 Minor  Antigen Typing *110,81403,412.0
4726,30200533.0,Hc Hla Dna Extraction/storage *110,81479,143.0
4727,30200534.0,Hc Halo Prep Class I *110,81380,180.0
4728,30200535.0,Hc Hla Cell Freezing & Storage *110,88240,363.0
4729,30200536.0,Hc Serum Aliquot & Storage *110,99001,
4730,30200537.0,Hc Kit Send Out *110,99070,
4731,30200538.0,Hc It Send Out (overnight) *110,99070,
4732,30200539.0,Hc  Abo Type *36,86900,
4733,30200540.0,Hc  Rh Type *36,86901,
4734,30200541.0,Hc  Rh Phenotyping Complete *36,86906,
4735,30200542.0,"Hc  Rbc Ag, Other Than Abo Or D Each *36",86905,
4736,30200543.0,"Hc  Dat, Each Antisera *36",86880,
4737,30200544.0,Hc  Elution *36,86860,
4738,30200545.0,"Hc  Antibody Screen, Each Media *36",86850,
4739,30200546.0,Hc  Ab Id/each Panel & Media *36,86870,
4740,30200547.0,Hc  Ab Id/each Selected Rgt Cell *36,86885,
4741,30200548.0,Hc  Pre-treatment W/enzymes *36,86971,
4742,30200549.0,Hc  Pre-rx Rbcs W/ Chemicals/drugs *36,86970,
4743,30200550.0,Hc  Titration Per Antibody *36,86886,75.0
4744,30200551.0,"Hc  Antigen With Pt Serum ,donor *36",86904,
4745,30200552.0,Hc  Antigen Typing  Per Antigen Test Donor *36,86902,
4746,30200553.0,Hc  Anti Cmv Test *36,86644,50.0
4747,30200554.0,"Hc  Incubation:serum And Drugs,each *36",86975,
4748,30200555.0,Hc  Differential/auto Ads Of Serum *36,86978,
4749,30200556.0,Hc  Cold Agglutinin Screen *36,86156,42.0
4750,30200557.0,Hc  Cold Agglutinin Titer *36,86157,70.0
4751,30200558.0,Hc  Incubation With Inhibitors *36,86977,
4752,30200559.0,"Hc  Thawing Rare Reagent Cells, Per Patch *36",86999,
4753,30200560.0,"Hc  Dilution Of Serum, Per Aliquot *36",86976,
4754,30200561.0,"Hc  Frozen Blood, Thawing Each Unit *36",86931,
4755,30200562.0,"Hc  Frozen Blood, Per Unit Freezing/thawing *36",86932,
4756,30200563.0,"Hc Frozen Blood, Each Unit Freezing *36",86930,
4757,30200564.0,HC PLATELET ANTIBODY PER TEST HLA *36,86022,290.0
4758,30200566.0,Hc Hla Antibody Identification/leukocyte Antibody,86021,410.0
4759,30200568.0,Hc Lyme Disease  Abs Igg Igm Csf*89,86617,51.76
4760,30200569.0,Hc Lyme Disease Ab Igg Immunoblot Serum *89,86617,30.66
4761,30200570.0,Hc Lyme Disease Ab Igm Immunoblot Csf *89,86617,51.76
4762,30200571.0,Hc Lyme Disease Ab Igm Immunoblot Serum *89,86617,30.66
4763,30200572.0,"Hc Hepatitis E Virus Ab Igg, Igm *89",86790,24.5
4764,30200573.0,Hc Chikungunya Ab W/reflex To Titer*89,86790,86.5
4765,30200574.0,Hc Platelet Ab Indirect*137,86022,51.86
4766,30200575.0,Hc Deviate Stand Bb Proced,86079,334.0
4767,30200576.0,Hc C'3 Nephritic Factor *53,86161,78.0
4768,30200577.0,Hc Chikungunya Igm Titer*89,86790,110.0
4769,30200578.0,Hc Chikungunya Igg Titer*89,86790,105.0
4770,30200579.0,Hc Adalimumab Act W Ref Ab *72,80299,38.86
4771,30200580.0,Hc Hla Ii Typing 1 Locus Lr *72,81376,120.71
4772,30200581.0,Hc Hla-dqb1*06:02 Genotype *72,81383,97.01
4773,30200582.0,Hc Igfbp-3 *72,82397,12.55
4774,30200583.0,Hc Rfx Adalimumab Reflex *72,82397,13.94
4775,30200584.0,Hc Immunoglobulin E *72,82785,14.6
4776,30200585.0,Hc Igg 1 2 3 Or 4 Each *72,82787,7.13
4777,30200586.0,Hc Centromere Antibody Igg *72,83516,8.6
4778,30200587.0,Hc Histone Antibody  Igg *72,83516,8.6
4779,30200588.0,Hc Acetylcholine Rec Block *72,83516,8.6
4780,30200589.0,Hc Acetylcholine Rec Mod *72,83516,8.6
4781,30200590.0,Hc Amphiphysin Antibody Ig *72,83516,8.6
4782,30200591.0,Hc F-actin (smooth Muscle) *72,83516,8.6
4783,30200592.0,Hc Gastric Parietal Cell An *72,83516,8.6
4784,30200593.0,Hc Glomerular Basement Memb *72,83516,8.6
4785,30200594.0,Hc Liver Cytosolic Antigen *72,83516,8.6
4786,30200595.0,Hc Mitochondrial M2 Antibod *72,83516,8.6
4787,30200596.0,Hc Myelin Associated Glycop*72,83516,8.6
4788,30200597.0,Hc Neuronal Nuclear Antibod*72,83516,8.6
4789,30200598.0,Hc Rna Polymerase Iii Antib*72,83516,8.6
4790,30200599.0,Hc Soluble Liver Antigen An*72,83516,8.6
4791,30200600.0,Hc Tissue Transglutaminase *72,83516,8.6
4792,30200601.0,Hc Rfx Neuronal Nuclear *72,83516,8.6
4793,30200602.0,Hc Rfx Neuronal Nuclear Csf *72,83516,8.6
4794,30200603.0,Hc 21-hydroxylase Antibody *72,83519,12.27
4795,30200604.0,Hc Acetylcholine Rec Bind *72,83519,12.27
4796,30200605.0,Hc Insulin-like Growth Fact *72,83519,112.0
4797,30200606.0,Hc Muscle-specific Kinase *72,83519,954.0
4798,30200607.0,Hc Procollagen Type I Intac *72,83519,12.27
4799,30200608.0,Hc Voltage-gated Calcium Ch *72,83519,12.27
4800,30200609.0,Hc Interleukin 6 *72,83520,10.24
4801,30200610.0,Hc Insulin-like Growth Fact 2 *72,83520,10.24
4802,30200611.0,Hc Interleukin 2 Receptor *72,83520,10.24
4803,30200612.0,Hc Thyroid Stimulating Horm *72,83520,10.24
4804,30200613.0,Hc Vascular Endothelial Gro *72,83520,10.24
4805,30200614.0,Hc Myelin Basic Protein *72,83873,15.29
4806,30200615.0,Hc Nephelometry Ea Analyte Nes *72,83883,6.95
4807,30200616.0,Hc Urine Total Protein *72,84156,13.92
4808,30200617.0,Hc Soluble Transferrin Recep *72,84238,32.5
4809,30200618.0,Hc Allergen Cat Dander  *72,86003,4.65
4810,30200619.0,Hc Allergen Chicken Fth *72,86003,4.65
4811,30200620.0,Hc Allergen Dog Dander *72,86003,4.65
4812,30200621.0,Hc Allergen Goose Fth *72,86003,4.65
4813,30200622.0,Hc Allergen Horse Hair And Dander *72,86003,4.65
4814,30200623.0,Hc Allergen Rabbit Epth *72,86003,4.65
4815,30200624.0,Hc Allergen Duck Fth Ige *72,86003,4.65
4816,30200625.0,Hc Allergen Guinea Pig Epth *72,86003,4.65
4817,30200626.0,Hc Allergen Almond *72,86003,4.65
4818,30200627.0,Hc Allergen Apple *72,86003,4.65
4819,30200628.0,Hc Allergen Apricot *72,86003,4.65
4820,30200629.0,Hc Allergen Avocado *72,86003,4.65
4821,30200630.0,Hc Allergen Banana *72,86003,4.65
4822,30200631.0,Hc Allergen Beef *72,86003,4.65
4823,30200632.0,Hc Allergen Blackberry Ige *72,86003,4.65
4824,30200633.0,Hc Allergen Brazil Nut *72,86003,4.65
4825,30200634.0,Hc Allergen Cabbage *72,86003,4.65
4826,30200635.0,Hc Allergen Carrot *72,86003,4.65
4827,30200636.0,Hc Allergen Cashew *72,86003,4.65
4828,30200637.0,Hc Allergen Catfish Ige *72,86003,4.65
4829,30200638.0,Hc Allergen Celery *72,86003,4.65
4830,30200639.0,Hc Allergen Cheese Chdr *72,86003,4.65
4831,30200640.0,Hc Allergen Cherry *72,86003,4.65
4832,30200641.0,Hc Allergen Chestnut *72,86003,4.65
4833,30200642.0,Hc Allergen Chicken *72,86003,4.65
4834,30200643.0,Hc Allergen Chickpea Garb Bn Ige *72,86003,4.65
4835,30200644.0,Hc Allergen Chocolate *72,86003,4.65
4836,30200645.0,Hc Allergen Cinnamon *72,86003,4.65
4837,30200646.0,Hc Allergen Clam *72,86003,4.65
4838,30200647.0,Hc Allergen Coconut *72,86003,4.65
4839,30200648.0,Hc Allergen Codfish Ige *72,86003,4.65
4840,30200649.0,Hc Allergen Corn *72,86003,4.65
4841,30200650.0,Hc Allergen Crab *72,86003,4.65
4842,30200651.0,Hc Allergen Egg White *72,86003,4.65
4843,30200652.0,Hc Allergen Egg Yolk *72,86003,4.65
4844,30200653.0,Hc Allergen Garlic *72,86003,4.65
4845,30200654.0,Hc Allergen Gluten *72,86003,4.65
4846,30200655.0,Hc Allergen Green Bean Strg Ige *72,86003,4.65
4847,30200656.0,Hc Allergen Gulf Flounder Ige *72,86003,4.65
4848,30200657.0,Hc Allergen Halibut *72,86003,4.65
4849,30200658.0,Hc Allergen Hazelnut *72,86003,4.65
4850,30200659.0,Hc Allergen Honey Ige *72,86003,4.65
4851,30200660.0,Hc Allergen Kidney Bean *72,86003,4.65
4852,30200661.0,Hc Allergen Kiwi *72,86003,4.65
4853,30200662.0,Hc Allergen Lamb *72,86003,4.65
4854,30200663.0,Hc Allergen Lentil *72,86003,4.65
4855,30200664.0,Hc Allergen Lettuce *72,86003,4.65
4856,30200665.0,Hc Allergen Lima And White Bean Ige *72,86003,4.65
4857,30200666.0,Hc Allergen Lobster *72,86003,4.65
4858,30200667.0,Hc Allergen Macadamia Nut *72,86003,4.65
4859,30200668.0,Hc Allergen Mackerel *72,86003,4.65
4860,30200669.0,Hc Allergen Milk Cow *72,86003,4.65
4861,30200670.0,Hc Allergen Mushroom *72,86003,4.65
4862,30200671.0,Hc Allergen Navy Bean *72,86003,4.65
4863,30200672.0,Hc Allergen Oat *72,86003,4.65
4864,30200673.0,Hc Allergen Octopus Ige *72,86003,4.65
4865,30200674.0,Hc Allergen Onion *72,86003,4.65
4866,30200675.0,Hc Allergen Orange *72,86003,4.65
4867,30200676.0,Hc Allergen Oyster *72,86003,4.65
4868,30200677.0,Hc Allergen Pea *72,86003,4.65
4869,30200678.0,Hc Allergen Peach *72,86003,4.65
4870,30200679.0,Hc Allergen Peanut *72,86003,4.65
4871,30200680.0,Hc Allergen Pear *72,86003,4.65
4872,30200681.0,Hc Allergen Pecan *72,86003,4.65
4873,30200682.0,Hc Allergen Pine Pinon Nut *72,86003,4.65
4874,30200683.0,Hc Allergen Pistachio *72,86003,4.65
4875,30200684.0,Hc Allergen Plum *72,86003,4.65
4876,30200685.0,Hc Allergen Poppy Seed Ige *72,86003,4.65
4877,30200686.0,Hc Allergen Pork *72,86003,4.65
4878,30200687.0,Hc Allergen Potato *72,86003,4.65
4879,30200688.0,Hc Allergen Red Snapper *72,86003,4.65
4880,30200689.0,Hc Allergen Rice *72,86003,4.65
4881,30200690.0,Hc Allergen Rye *72,86003,4.65
4882,30200691.0,Hc Allergen Salmon *72,86003,4.65
4883,30200692.0,Hc Allergen Scallop *72,86003,4.65
4884,30200693.0,Hc Allergen Sesame Seed *72,86003,4.65
4885,30200694.0,Hc Allergen Shrimp *72,86003,4.65
4886,30200695.0,Hc Allergen Soybean *72,86003,4.65
4887,30200696.0,Hc Allergen Squid Ige *72,86003,4.65
4888,30200697.0,Hc Allergen Strawberry *72,86003,4.65
4889,30200698.0,Hc Allergen Sunflower Seed Ige *72,86003,4.65
4890,30200699.0,Hc Allergen Tilapia *72,86003,4.65
4891,30200700.0,Hc Allergen Tomato *72,86003,4.65
4892,30200701.0,Hc Allergen Trout *72,86003,4.65
4893,30200702.0,Hc Allergen Tuna *72,86003,4.65
4894,30200703.0,Hc Allergen Turkey *72,86003,4.65
4895,30200704.0,Hc Allergen Walnut Ige *72,86003,4.65
4896,30200705.0,Hc Allergen Watermelon Ige *72,86003,4.65
4897,30200706.0,Hc Allergen Wheat *72,86003,4.65
4898,30200707.0,Hc Allergen  Alternaria Alternata*72,86003,4.65
4899,30200708.0,Hc Allergen Aspergillus Fum *72,86003,4.65
4900,30200709.0,Hc Allergen Hormodendrum *72,86003,4.65
4901,30200710.0,Hc Allergen Penicillium Not *72,86003,4.65
4902,30200711.0,Hc Allergen Asperigillus Niger Ige *72,86003,4.65
4903,30200712.0,Hc Allergen Bahia *72,86003,4.65
4904,30200713.0,Hc Allergen Bent Grass/redtop Grass *72,86003,4.65
4905,30200714.0,Hc Allergen Bermuda *72,86003,4.65
4906,30200715.0,Hc Allergen Brome Grass *72,86003,4.65
4907,30200716.0,Hc Allergen Johnson Grass *72,86003,4.65
4908,30200717.0,Hc Allergen June Grass/kentucky Bluegrass *72,86003,4.65
4909,30200718.0,Hc Allergen Meadow Fescue *72,86003,4.65
4910,30200719.0,Hc Allergen Orchard Grass/cocksfoot *72,86003,4.65
4911,30200720.0,Hc Allergen Perennial Rye Grass *72,86003,4.65
4912,30200721.0,Hc Allergen Timothy Grass *72,86003,4.65
4913,30200722.0,Hc Allergen  Bumble Bee Venom Ige *72,86003,4.65
4914,30200723.0,Hc Allergen Cockroach German *72,86003,4.65
4915,30200724.0,Hc Allergen Paper Wasp *72,86003,4.65
4916,30200725.0,Hc Allergen White-faced Hornet *72,86003,4.65
4917,30200726.0,Hc Allergen Yellow Jacket Venom *72,86003,4.65
4918,30200727.0,Hc Allergen Yellow-faced Hornet *72,86003,4.65
4919,30200728.0,Hc Allergen Honey Bee Ige *72,86003,4.65
4920,30200729.0,Hc Allergen D. Farinae *72,86003,4.65
4921,30200730.0,Hc Allergen Pteronyssinus *72,86003,4.65
4922,30200731.0,Hc Allergen Latex Ige Enhanced *72,86003,4.65
4923,30200732.0,Hc Allergen Acacia Tree *72,86003,4.65
4924,30200733.0,Hc Allergen Alder Tree *72,86003,4.65
4925,30200734.0,Hc Allergen Birch Tree *72,86003,4.65
4926,30200735.0,Hc Allergen Box Elder/maple Tree *72,86003,4.65
4927,30200736.0,Hc Allergen Cottonwood Tree *72,86003,4.65
4928,30200737.0,Hc Allergen Elm Tree *72,86003,4.65
4929,30200738.0,Hc Allergen Mountain Cedar (juniper) Tree *72,86003,4.65
4930,30200739.0,Hc Allergen Oak Tree *72,86003,4.65
4931,30200740.0,Hc Allergen Olive Tree *72,86003,4.65
4932,30200741.0,Hc Allergen Privet Tree *72,86003,4.65
4933,30200742.0,Hc Allergen Sycamore Tree *72,86003,4.65
4934,30200743.0,Hc Allergen Walnut Tree *72,86003,4.65
4935,30200744.0,Hc Allergen White Ash Tree *72,86003,4.65
4936,30200745.0,Hc Allergen White Mulberry Tree *72,86003,4.65
4937,30200746.0,Hc Allergen Willow Tree *72,86003,4.65
4938,30200747.0,Hc Allergen Cocklebur *72,86003,4.65
4939,30200748.0,Hc Allergen English Plantain *72,86003,4.65
4940,30200749.0,Hc Allergen False Ragweed *72,86003,4.65
4941,30200750.0,Hc Allergen Lamb's Quarters *72,86003,4.65
4942,30200751.0,Hc Allergen Mugwort *72,86003,4.65
4943,30200752.0,Hc Allergen Pigweed *72,86003,4.65
4944,30200753.0,Hc Allergen Russian Thistle *72,86003,4.65
4945,30200754.0,Hc Allergen Western Ragweed *72,86003,4.65
4946,30200755.0,Hc Allergen Black Bean *72,86003,21.53
4947,30200756.0,Hc Allergen Casein *72,86008,15.94
4948,30200757.0,Hc Antinuclear Antibodies *72,86038,10.63
4949,30200758.0,Hc Rfx Antinuclear Antib *72,86039,9.92
4950,30200759.0,Hc Streptolysin O Antibody *72,86060,6.49
4951,30200760.0,Hc Cardiolipin Antibody Iga *72,86147,20.02
4952,30200761.0,Hc Cardiolipin Antibody Igg *72,86147,20.02
4953,30200762.0,Hc Cardiolipin Antibody Igm *72,86147,20.02
4954,30200763.0,Hc C1-esterase Inhibitor *72,86160,10.51
4955,30200764.0,Hc Complement Component 1 *72,86160,10.51
4956,30200765.0,Hc Complement Component 2 *72,86160,10.51
4957,30200766.0,Hc Complement Component 5 *72,86160,10.51
4958,30200767.0,Hc C1-esterase Inhibitor Fnctl *72,86161,10.67
4959,30200768.0,Hc Complement Activity Alt *72,86161,10.67
4960,30200769.0,Hc Complement Activity Enzy *72,86162,18.07
4961,30200770.0,Hc Cyclic Citrullinated Pep *72,86200,7.1
4962,30200771.0,Hc Dnase-b Antibody *72,86215,11.77
4963,30200772.0,Hc Jo-1 Antibody Igg *72,86235,14.59
4964,30200773.0,Hc Rnp (u1) (ribonucleic Pr *72,86235,14.59
4965,30200774.0,Hc Scleroderma (scl-70) Ena *72,86235,14.59
4966,30200775.0,Hc Smith (ena) Antibody Ig *72,86235,14.59
4967,30200776.0,Hc Extractable Nuclear Anti *72,86235,14.59
4968,30200777.0,Hc Aquaporin-4 Receptor Ant Igg Serum *72,86255,10.71
4969,30200778.0,Hc Aquaporin-4 Receptor Ant Csf *72,86255,300.0
4970,30200779.0,Hc N-methyl-d-aspartate Rec Csf *72,86255,117.0
4971,30200780.0,Hc N-methyl-d-aspartate Rec Serum *72,86255,140.13
4972,30200781.0,Hc Striated Muscle Ab *72,86255,10.71
4973,30200782.0,Hc Pcca/anna By Ifa *72,86255,10.71
4974,30200783.0,Hc Rfx Aquaporin-4 Recep W Ref Titer Serum *72,86255,10.87
4975,30200784.0,Hc Rfx Leucine-rich Gli Igg W Ref Titer *72,86255,10.87
4976,30200785.0,Hc Rfx Rfxd To Anca *72,86256,10.39
4977,30200786.0,Hc Rfx Leucine-rich Gli Igg By Ifa *72,86256,10.71
4978,30200787.0,Hc Rfx Contactin-associa *72,86256,10.39
4979,30200788.0,Hc Rfx Aquaporin-4 Recep *72,86256,10.39
4980,30200789.0,Hc Rfx Smooth Muscle *72,86256,10.39
4981,30200790.0,Hc Rfx Striated Muscle *72,86256,10.39
4982,30200791.0,Hc Rfx Aquaporin-4 Recep Serum Titer *72,86256,10.39
4983,30200792.0,Hc Rfx Aquaporin-4 Recep Csf *72,86256,168.75
4984,30200793.0,Hc Rfx  N-methyl-d-aspart*72,86256,143.5
4985,30200794.0,Hc Rfx Rfxd Anca Titer *72,86256,10.39
4986,30200795.0,Hc Rfx N-methyl-d-aspart*72,86256,143.5
4987,30200796.0,Hc Rfx Purkinje Cell Ant Titer *72,86256,10.39
4988,30200797.0,Hc Rfx  Neuronal Nuclear *72,86256,10.39
4989,30200798.0,Hc Rfx Neuronal Nuclear Csf *72,86256,10.39
4990,30200799.0,Hc Rfx Purkinje Cell Ant Csf *72,86256,10.39
4991,30200800.0,Hc Soluble Mesothelin-relat *72,86316,18.51
4992,30200801.0,Hc Id Gel Qual Ea Ab/ag *72,86331,11.98
4993,30200802.0,Hc Insulin Antibody *72,86337,19.03
4994,30200803.0,Hc Intrinsic Factor Blockin *72,86340,13.4
4995,30200804.0,Hc Glutamic Acid Decarboxyl *72,86341,18.09
4996,30200805.0,Hc Islet Cell Cytoplasmic A *72,86341,18.09
4997,30200806.0,Hc Interferon Beta Neutrali *72,86352,150.96
4998,30200807.0,Hc Rfx Interferon Beta N *72,86352,150.96
4999,30200808.0,Hc Lymphocyte Mitogen Proli *72,86353,43.58
5000,30200809.0,Hc Liver-kidney Microsome A *72,86376,12.93
5001,30200810.0,Hc Thyroid Peroxidase (tpo) *72,86376,12.93
5002,30200811.0,Hc Ab Aspergillus *72,86606,13.38
5003,30200812.0,Hc C-reactive Protein High Sensitivity,86141,80.0
5004,30200813.0,Hc Immunoassay Tumor Quan Ca 15-3,86300,129.0
5005,30200814.0,Hc Immunoassay Tumor Quan Ca 19-9,86301,129.0
5006,30200815.0,Hc Antibody Herpes Simplex Type 1,86695,81.0
5007,30200816.0,Hc Antibody Herpes Simplex Type 2,86696,120.0
5008,30200817.0,Hc Antibody Hiv-1 & Hiv-2 1 Result,86703,84.0
5009,30200818.0,Hc Rheumatoid Factor Qualitative,86430,36.0
5010,30200819.0,Hc Blood Type Antigen Donor Ea *3,86902,
5011,30200820.0,Hc Iaad Enzyme Immuno Tq Hiv-1/hiv-2,G0432,109.0
5012,30200821.0,Hc Allergen Food Blue Mussel  *72,86003,4.65
5013,30200822.0,Hc Allergen Food Blueberry  *72,86003,4.65
5014,30200823.0,Hc Allergen Food Cardamom Seed Ige  *72,86003,34.41
5015,30200824.0,Hc Allergen Food Clove Ige  *72,86003,4.65
